Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta[1]	speciation_beta[2]
52	-9012.874	-8997.657	-15.21711	0.272055	0.0481931	0.0827277	0.111312	0.0197183	0.0338483	-1.30175	-3.03254	-2.4922	-0.893667	-0.0480734	6.536179	0.08758196	1.110777	0.5949116	0.004004547	0.005337313	0.5837793	0.8900441	0.0793084	0.167489	0.295165	0.331325	0.0237376	0.102976	0.0610274	0.0359645	0.0402916	0.218847	0.12897	0.144487	-2.79643	-3.32522	-3.21161	1.27705	1.06833
53	-9001.29	-8983.623	-17.66743	0.272055	0.0379968	0.0827277	0.106072	0.0148146	0.0322548	-1.30175	-3.27025	-2.4922	-0.941889	-0.12295	7.526763	0.08366978	1.681827	0.891827	0.0043282	0.00328937	0.669942	0.8383569	0.0793084	0.167489	0.295165	0.331325	0.0237376	0.102976	0.0610274	0.0359645	0.0378198	0.218847	0.12897	0.135623	-2.79643	-3.32522	-3.27492	1.27705	1.11615
54	-8994.309	-8979.551	-14.75752	0.273807	0.0379968	0.08613	0.10039	0.0139314	0.0315792	-1.29533	-3.27025	-2.4519	-1.00336	-0.202829	5.894971	0.08489372	0.7882252	0.9406695	0.004138581	0.003230558	0.4697811	1.075363	0.0512552	0.108244	0.190758	0.214128	0.0409193	0.394695	0.0671656	0.0359645	0.0364763	0.232663	0.124582	0.126355	-2.70059	-3.32522	-3.31109	1.24243	1.05916
55	-8992.67	-8976.855	-15.81531	0.262084	0.0379968	0.08613	0.0960921	0.0139314	0.0315792	-1.33909	-3.27025	-2.4519	-1.00336	-0.202829	6.491815	0.08001777	0.6836589	1.373142	0.003712187	0.001692348	0.4697811	1.318125	0.036122	0.310342	0.121125	0.225413	0.0288378	0.27816	0.0704977	0.0351073	0.0330653	0.244103	0.121561	0.114491	-2.65218	-3.34935	-3.40927	1.24201	1.0541
56	-8989.155	-8973.57	-15.58488	0.262084	0.0379968	0.0844817	0.0960921	0.0139314	0.0309749	-1.33909	-3.27025	-2.47122	-1.00336	-0.202829	7.558446	0.07061445	0.6836589	1.126536	0.001989497	0.001047468	0.4697811	1.023022	0.0312301	0.268313	0.240147	0.194886	0.0249324	0.240491	0.0673551	0.0351073	0.0330653	0.239613	0.124893	0.117629	-2.69778	-3.34935	-3.40927	1.26905	1.04003
57	-8984.813	-8969.909	-14.90489	0.262084	0.0379632	0.0787858	0.0960921	0.0139191	0.0288865	-1.33909	-3.27114	-2.54102	-1.00336	-0.202829	8.163272	0.05204172	1.122369	0.379551	0.002260946	0.0007651504	0.473064	0.6465114	0.00723127	0.207279	0.18552	0.150554	0.0192609	0.430155	0.0652478	0.0351073	0.0330653	0.232117	0.124893	0.117629	-2.72956	-3.34935	-3.40927	1.26905	1.04003
58	-8984.8	-8969.171	-15.62921	0.298613	0.0379632	0.0803322	0.109485	0.0139191	0.0294535	-1.20861	-3.27114	-2.52159	-1.00336	-0.202829	7.632005	0.04525632	1.076793	0.3548913	0.005649913	0.001013537	0.6049504	0.9790457	0.0203746	0.236349	0.0719159	0.171669	0.00920762	0.490483	0.0649938	0.0351073	0.0354266	0.231213	0.124893	0.126029	-2.73346	-3.34935	-3.34029	1.26905	1.00935
59	-8975.915	-8961.045	-14.8698	0.325614	0.0379632	0.0732517	0.119385	0.0139191	0.0268574	-1.12204	-3.27114	-2.61385	-1.00336	-0.176185	6.834286	0.04798622	0.5860365	0.3548913	0.006384896	0.001235501	0.6049504	1.305787	0.0262028	0.303957	0.0924876	0.220776	0.0570001	0.299576	0.0649938	0.0337786	0.0354492	0.231213	0.120166	0.126109	-2.73346	-3.38793	-3.33965	1.26905	1.09042
60	-8922.441	-8907.821	-14.62004	0.333429	0.0379632	0.0732517	0.122167	0.0139095	0.0268391	-1.09832	-3.27114	-2.61385	-1.00404	-0.176185	6.810721	0.04942072	0.3053892	0.1605749	0.007348194	0.001235501	1.110703	1.295395	0.0250003	0.332484	0.0916594	0.210644	0.0543843	0.285828	0.0684	0.0337786	0.0359473	0.243331	0.120166	0.127881	-2.68238	-3.38793	-3.3257	1.26905	1.20672
61	-8878.482	-8864.423	-14.05846	0.329823	0.0375611	0.0732517	0.120846	0.0137622	0.0268391	-1.1092	-3.28179	-2.61385	-1.00404	-0.225723	6.409888	0.05542599	0.2146411	0.1605749	0.007177957	0.001382431	1.110703	1.295395	0.0250003	0.332484	0.0916594	0.210644	0.0543843	0.285828	0.0684	0.03211	0.0359473	0.243331	0.11423	0.127881	-2.68238	-3.43859	-3.3257	1.26905	1.20672
62	-8806.539	-8792.054	-14.485	0.329823	0.0387865	0.0799847	0.109789	0.0129109	0.0266246	-1.1092	-3.24968	-2.52592	-1.1	-0.225723	7.262133	0.04978148	0.2146411	0.1605749	0.0053716	0.002631268	1.57111	0.5287576	0.0289099	0.263351	0.0707371	0.243585	0.0628891	0.330527	0.0745559	0.03211	0.0359473	0.26523	0.11423	0.127881	-2.59621	-3.43859	-3.3257	1.26905	1.17093
63	-8769.921	-8754.681	-15.23971	0.278523	0.0387865	0.0799847	0.0927123	0.0129109	0.0266246	-1.27825	-3.24968	-2.52592	-1.1	-0.172344	7.847442	0.05948395	0.2146411	0.1605749	0.008517687	0.001927379	2.023188	0.3698245	0.0399668	0.0799071	0.0977912	0.336747	0.297951	0.147637	0.0745559	0.0311909	0.0359473	0.243086	0.101696	0.117204	-2.59621	-3.46763	-3.3257	1.18186	1.20249
64	-8668.865	-8653.7	-15.16433	0.278523	0.0357279	0.0766173	0.0801118	0.0102764	0.0220375	-1.27825	-3.33182	-2.56893	-1.24608	-0.181385	8.431812	0.04343245	0.1726163	0.1200381	0.008517687	0.0008120483	2.023188	0.3501679	0.042887	0.0857454	0.104936	0.361351	0.319721	0.0853598	0.080111	0.0297145	0.0360677	0.261198	0.0968825	0.117597	-2.52434	-3.51612	-3.32236	1.18186	1.1011
65	-8611.475	-8596.276	-15.19888	0.240831	0.0364134	0.0715141	0.0692704	0.0104736	0.0205696	-1.42366	-3.31282	-2.63786	-1.24608	-0.181385	9.410121	0.05215534	0.1726163	0.09981585	0.008517687	0.001308222	1.259864	0.3501679	0.0454333	0.0908364	0.111167	0.382806	0.27933	0.0904278	0.0830175	0.0272592	0.039217	0.268155	0.0880499	0.126675	-2.4887	-3.60237	-3.23865	1.17251	1.1011
66	-8598.63	-8584.805	-13.8246	0.236796	0.0343964	0.0664973	0.0681098	0.00989345	0.0191267	-1.44055	-3.3698	-2.71059	-1.24608	-0.184014	8.493975	0.04331466	0.1495418	0.09819131	0.005326312	0.00174339	0.8247559	0.5008106	0.0454333	0.0908364	0.111167	0.382806	0.27933	0.0904278	0.0830175	0.0272592	0.039217	0.268155	0.0880499	0.126675	-2.4887	-3.60237	-3.23865	1.17251	1.1011
67	-8589.598	-8576.486	-13.11252	0.198304	0.035617	0.0705395	0.0570382	0.0102445	0.0202893	-1.61795	-3.33493	-2.65158	-1.24608	-0.184014	7.405685	0.04367108	0.1495418	0.1292345	0.005326312	0.0009701184	1.06315	0.6817382	0.0485172	0.029125	0.118712	0.408789	0.29829	0.0965658	0.0830175	0.0272592	0.0428092	0.268155	0.0880499	0.138278	-2.4887	-3.60237	-3.151	1.17251	1.1011
68	-8568.604	-8554.739	-13.86522	0.198304	0.035617	0.072015	0.0569936	0.0102365	0.0206975	-1.61795	-3.33493	-2.63088	-1.24686	-0.184014	8.039623	0.03832028	0.1294011	0.1292345	0.005326312	0.001078525	1.281205	0.6488726	0.0490876	0.0177111	0.120108	0.413595	0.301797	0.0977011	0.0873921	0.0272592	0.0410055	0.254283	0.0793153	0.119313	-2.43735	-3.60237	-3.19405	1.06804	1.1011
69	-8550.774	-8537.771	-13.00202	0.187342	0.0335007	0.0705929	0.0533383	0.00953803	0.0200986	-1.67482	-3.39619	-2.65083	-1.25628	-0.184014	7.159998	0.03611253	0.1294011	0.1172152	0.005326312	0.0009269151	1.041394	0.9268408	0.0522027	0.00907979	0.12773	0.439843	0.32095	0.0501951	0.0912608	0.0272592	0.0410055	0.265539	0.0793153	0.119313	-2.39403	-3.60237	-3.19405	1.06804	1.1011
70	-8527.286	-8513.893	-13.39365	0.187186	0.0335007	0.0705929	0.0435432	0.00779294	0.0164213	-1.67565	-3.39619	-2.65083	-1.45835	-0.260219	7.742316	0.03677403	0.1532318	0.09310955	0.002905241	0.0009269151	0.8562911	1.022013	0.0522027	0.00907979	0.12773	0.439843	0.32095	0.0501951	0.095699	0.0272592	0.0410055	0.278453	0.0793153	0.119313	-2.34655	-3.60237	-3.19405	1.06804	1.1011
71	-8506.695	-8493.259	-13.43573	0.187186	0.0335007	0.0705929	0.0435432	0.00779294	0.0164213	-1.67565	-3.39619	-2.65083	-1.45835	-0.299185	7.134039	0.04214437	0.1532318	0.04858819	0.001802089	0.001209908	1.110507	1.556144	0.0662471	0.0115226	0.162094	0.558175	0.116446	0.0855152	0.0956422	0.0255044	0.0410055	0.254575	0.067886	0.109146	-2.34714	-3.66891	-3.19405	0.978981	1.10095
72	-8503.056	-8489.893	-13.16314	0.191132	0.0329383	0.0731268	0.0444613	0.00766211	0.0170108	-1.65479	-3.41312	-2.61556	-1.45835	-0.299185	7.902717	0.04670165	0.1532318	0.05042534	0.000816059	0.0008439081	0.9753875	1.376821	0.0406304	0.00706697	0.170198	0.342338	0.071418	0.368349	0.0965165	0.0255429	0.044355	0.256902	0.0679886	0.118062	-2.33804	-3.6674	-3.11553	0.978981	1.10095
73	-8496.839	-8483.814	-13.0249	0.189645	0.0329383	0.0731268	0.0441153	0.00766211	0.0170108	-1.6626	-3.41312	-2.61556	-1.45835	-0.264172	9.784781	0.04748506	0.1532318	0.02518015	0.000816059	0.0008360587	0.6795475	0.6812388	0.0520755	0.00915714	0.220537	0.148396	0.092541	0.477294	0.0980354	0.0255429	0.0452658	0.260945	0.0679886	0.120486	-2.32243	-3.6674	-3.0952	0.978981	1.00934
74	-8480.85	-8469.32	-11.52944	0.189645	0.0317858	0.0778433	0.041343	0.00692935	0.01697	-1.6626	-3.44874	-2.55306	-1.52325	-0.291826	10.40527	0.05520768	0.1543056	0.02518015	0.0003721085	0.0006610522	0.153456	0.4289333	0.0520755	0.00915714	0.220537	0.148396	0.092541	0.477294	0.104932	0.0248412	0.0467663	0.279302	0.066121	0.12448	-2.25444	-3.69525	-3.06259	0.978981	1.02429
75	-8464.748	-8452.699	-12.04934	0.172001	0.0317858	0.0849493	0.0374964	0.00692935	0.0185191	-1.76026	-3.44874	-2.4657	-1.52325	-0.292764	10.83188	0.0487957	0.1543056	0.02522691	0.0003208343	0.0007814969	0.1275812	0.5223047	0.0610499	0.00470472	0.0922394	0.17397	0.108489	0.559547	0.109593	0.022898	0.0444689	0.276093	0.0576859	0.112029	-2.21098	-3.77671	-3.11296	0.923964	1.02429
76	-8463.452	-8450.374	-13.07766	0.172001	0.0317858	0.0843255	0.0341572	0.00631226	0.016746	-1.76026	-3.44874	-2.47307	-1.61653	-0.422588	11.33766	0.0487957	0.1669186	0.02522691	0.000436803	0.0009636437	0.2062229	0.3745566	0.0543561	0.141628	0.0543323	0.154895	0.0965937	0.498196	0.109593	0.022898	0.0436986	0.276093	0.0576859	0.110088	-2.21098	-3.77671	-3.13044	0.923964	1.02429
77	-8463.396	-8451.21	-12.18619	0.172001	0.0339056	0.0901112	0.0349083	0.00688129	0.0182885	-1.76026	-3.38418	-2.40671	-1.59477	-0.422588	11.09717	0.04315597	0.1669186	0.01952534	0.0002985688	0.0007588789	0.1839996	0.3745566	0.0265818	0.589117	0.0176829	0.0757482	0.0472373	0.243633	0.109593	0.022898	0.0447122	0.276093	0.0576859	0.112642	-2.21098	-3.77671	-3.10751	0.923964	1.02429
78	-8462.938	-8451.584	-11.35449	0.173275	0.0319268	0.0814467	0.0351669	0.00647969	0.01653	-1.75287	-3.44431	-2.50781	-1.59477	-0.422588	9.410713	0.03892926	0.1769144	0.03200841	0.0003934486	0.0009127262	0.2795495	0.3564107	0.0228719	0.646462	0.0152149	0.0651763	0.0406445	0.20963	0.109593	0.022898	0.0453582	0.276093	0.0576859	0.114269	-2.21098	-3.77671	-3.09316	0.923964	1.02429
79	-8460.998	-8450.038	-10.96003	0.161744	0.0296894	0.0814467	0.030928	0.00567707	0.0155739	-1.82174	-3.51696	-2.50781	-1.65436	-0.422588	8.934556	0.03705844	0.1769144	0.0376167	0.000388332	0.0007648928	0.3314964	0.2772042	0.015677	0.651222	0.015327	0.0656562	0.0409438	0.211174	0.109593	0.022898	0.0442283	0.276093	0.0576859	0.111422	-2.21098	-3.77671	-3.11839	0.923964	1.02015
80	-8458.278	-8446.586	-11.69208	0.159814	0.0286253	0.0814467	0.028958	0.00518686	0.014758	-1.83374	-3.55346	-2.50781	-1.70816	-0.529588	9.517977	0.03149621	0.1630467	0.04448946	0.0005580683	0.0008311376	0.1923434	0.3391753	0.0152974	0.635453	0.0149558	0.0640663	0.064167	0.20606	0.11121	0.022898	0.0462972	0.280167	0.0576859	0.116635	-2.19633	-3.77671	-3.07267	0.923964	1.02015
81	-8459.958	-8446.137	-13.82129	0.159814	0.0286253	0.078227	0.028958	0.00518686	0.0141746	-1.83374	-3.55346	-2.54814	-1.70816	-0.529588	10.51631	0.02797005	0.1630467	0.07906011	0.0005444108	0.0008311376	0.3916276	0.3869429	0.00709832	0.42323	0.0147867	0.0633417	0.0634412	0.428102	0.115189	0.022898	0.0496424	0.29019	0.0576859	0.125062	-2.16118	-3.77671	-3.00291	0.923964	1.2102
82	-8457.563	-8444.093	-13.46924	0.171966	0.0267038	0.0789455	0.0311599	0.00483867	0.0143048	-1.76046	-3.62295	-2.539	-1.70816	-0.529588	10.49317	0.0229839	0.1630183	0.0798392	0.0005444108	0.001288676	0.1663521	0.3738646	0.00737334	0.439628	0.0153596	0.027051	0.0658992	0.444689	0.114904	0.022898	0.0496424	0.289474	0.0576859	0.125062	-2.16366	-3.77671	-3.00291	0.923964	1.25593
83	-8458.432	-8444.669	-13.76327	0.156211	0.0272506	0.0789455	0.0288114	0.00502608	0.0145606	-1.85655	-3.60268	-2.539	-1.69044	-0.529588	11.2045	0.02655144	0.1630183	0.09496776	0.0002792825	0.001441787	0.1663521	0.3217567	0.00976062	0.0481629	0.0261662	0.0460834	0.112264	0.757562	0.114904	0.022898	0.0501343	0.289474	0.0576859	0.126301	-2.16366	-3.77671	-2.99305	0.923964	1.22032
84	-8455.852	-8439.881	-15.97059	0.153799	0.0272506	0.0789455	0.0283666	0.00502608	0.0145606	-1.87211	-3.60268	-2.539	-1.69044	-0.510326	13.15932	0.02615084	0.1630183	0.0881159	0.000273804	0.002095917	0.2149849	0.2721598	0.00977076	0.048213	0.025155	0.0461313	0.112381	0.758349	0.114904	0.0213142	0.0501343	0.289474	0.0536961	0.126301	-2.16366	-3.84838	-2.99305	0.923964	1.22415
85	-8459.448	-8443.11	-16.33792	0.153799	0.0278452	0.0811314	0.0294514	0.00533216	0.0155361	-1.87211	-3.58109	-2.51169	-1.65291	-0.594805	13.37409	0.02608066	0.1630183	0.09338906	0.000273804	0.00228946	0.2251278	0.3236357	0.00992051	0.0489519	0.0102137	0.0468383	0.114103	0.769972	0.114904	0.0223867	0.0501343	0.289474	0.0563978	0.126301	-2.16366	-3.79929	-2.99305	0.923964	1.23114
86	-8457.055	-8443.585	-13.46993	0.148742	0.0278452	0.0811314	0.028483	0.00533216	0.0155361	-1.90554	-3.58109	-2.51169	-1.65291	-0.594805	9.994785	0.02495793	0.1630183	0.09338906	0.000273804	0.004631448	0.291625	0.3236357	0.0361716	0.106488	0.0222185	0.10189	0.248216	0.485015	0.114904	0.0207064	0.0522914	0.283003	0.0509989	0.128791	-2.16366	-3.87731	-2.95092	0.901359	1.15252
87	-8457.788	-8442.912	-14.8762	0.148742	0.0303126	0.0735576	0.028483	0.00580464	0.0140857	-1.90554	-3.49619	-2.60969	-1.65291	-0.607772	11.40567	0.02416554	0.1528935	0.09338906	0.0004271503	0.004631448	0.267141	0.3236357	0.0218441	0.108387	0.0197576	0.103707	0.252642	0.493663	0.114904	0.0207064	0.0522914	0.283003	0.0509989	0.128791	-2.16366	-3.87731	-2.95092	0.901359	1.08532
88	-8458.301	-8442.855	-15.44603	0.148742	0.0311598	0.0693626	0.0267921	0.00561264	0.0124939	-1.90554	-3.46863	-2.66841	-1.71411	-0.644941	12.04285	0.02050325	0.1528935	0.09338906	0.0003706457	0.004631448	0.2257607	0.3236357	0.0218441	0.108387	0.0197576	0.103707	0.252642	0.493663	0.114904	0.0194175	0.0542382	0.269706	0.0455771	0.127309	-2.16366	-3.94158	-2.91437	0.853231	1.08532
89	-8455.654	-8441.531	-14.12255	0.140314	0.0311598	0.0662345	0.0252741	0.00561264	0.0119305	-1.96387	-3.46863	-2.71455	-1.71411	-0.644941	10.63869	0.02068818	0.1528935	0.08833339	0.0004361412	0.00378079	0.2257607	0.3743294	0.0120474	0.0899302	0.0203994	0.107076	0.260848	0.509699	0.125644	0.0194175	0.0542382	0.294915	0.0455771	0.127309	-2.0743	-3.94158	-2.91437	0.853231	1.08532
90	-8453.335	-8438.984	-14.35081	0.150553	0.0311598	0.0662345	0.0259879	0.00537867	0.0114331	-1.89344	-3.46863	-2.71455	-1.75669	-0.613624	10.92437	0.02606908	0.1528935	0.08833339	0.0003585809	0.002406059	0.2765934	0.3743294	0.0120474	0.0899302	0.0203994	0.107076	0.260848	0.509699	0.120034	0.0204815	0.0542382	0.28257	0.0482152	0.127681	-2.11998	-3.88823	-2.91437	0.856153	1.19607
91	-8452.413	-8437.358	-15.0541	0.156143	0.0311598	0.0662345	0.0269527	0.00537867	0.0114331	-1.85699	-3.46863	-2.71455	-1.75669	-0.613624	11.75156	0.02020246	0.1528935	0.08833339	0.0003950845	0.003306517	0.179851	0.3743294	0.0162424	0.121245	0.0275026	0.14436	0.00347026	0.68718	0.122284	0.0191057	0.0554906	0.287867	0.0449765	0.13063	-2.10141	-3.95777	-2.89154	0.856153	1.09686
92	-8447.887	-8434.28	-13.60724	0.145625	0.0266089	0.0662345	0.0251372	0.00459311	0.0114331	-1.92672	-3.62651	-2.71455	-1.75669	-0.555216	10.58918	0.01600672	0.1528935	0.08833339	0.000347306	0.00242848	0.179851	0.3544926	0.0162613	0.121386	0.026369	0.144528	0.0034743	0.687981	0.122284	0.0191057	0.0616574	0.287867	0.0449765	0.145147	-2.10141	-3.95777	-2.78616	0.856153	1.02476
93	-8445.466	-8433.373	-12.09325	0.145625	0.0266089	0.0655543	0.0241549	0.00441363	0.0108735	-1.92672	-3.62651	-2.72488	-1.79655	-0.555216	8.99004	0.01452019	0.1528935	0.1014413	0.0003954546	0.00253149	0.179851	0.29534	0.0294246	0.219646	0.0477142	0.261522	0.00628669	0.435406	0.122284	0.0191057	0.0624983	0.287867	0.0449765	0.147126	-2.10141	-3.95777	-2.77262	0.856153	1.02476
94	-8441.514	-8430.015	-11.49964	0.140552	0.0241534	0.0655543	0.0233135	0.00400633	0.0108735	-1.96218	-3.72333	-2.72488	-1.79655	-0.555216	9.387145	0.01623427	0.1528935	0.07833099	0.0002968403	0.001508497	0.1215837	0.2797051	0.0338809	0.0992184	0.0549404	0.301129	0.00948366	0.501348	0.122284	0.0203594	0.0624983	0.285588	0.0475483	0.145962	-2.10141	-3.89421	-2.77262	0.848204	0.873856
95	-8442.811	-8431.385	-11.42617	0.145594	0.0236204	0.0669415	0.022703	0.00368322	0.0104384	-1.92693	-3.74564	-2.70394	-1.85832	-0.569256	8.89878	0.01342427	0.1528935	0.07833099	0.0003224143	0.001508497	0.1532428	0.2797051	0.0799022	0.111826	0.0512248	0.280763	0.00884227	0.467441	0.122284	0.0199814	0.0624983	0.285588	0.0466655	0.145962	-2.10141	-3.91296	-2.77262	0.848204	0.935764
96	-8443.158	-8432.453	-10.70474	0.145594	0.0236204	0.0706992	0.0208908	0.00338921	0.0101444	-1.92693	-3.74564	-2.64932	-1.94151	-0.569256	7.538101	0.01270495	0.1528935	0.08470242	0.0003446295	0.002142372	0.1936587	0.3819325	0.103778	0.14524	0.0810935	0.364657	0.0114844	0.293747	0.122284	0.0218086	0.0604476	0.281532	0.0502096	0.139167	-2.10141	-3.82545	-2.80598	0.833901	0.874717
97	-8444.018	-8433.805	-10.21365	0.145594	0.0230054	0.0694579	0.0225067	0.00355631	0.0107372	-1.92693	-3.77203	-2.66703	-1.86701	-0.483587	7.78822	0.01483406	0.1528935	0.1103403	0.0002627309	0.001105267	0.1936587	0.2819987	0.129151	0.162491	0.0907254	0.407969	0.0128485	0.196815	0.122284	0.0222384	0.0604476	0.281532	0.051199	0.139167	-2.10141	-3.80594	-2.80598	0.833901	0.866395
98	-8444.701	-8435.695	-9.005643	0.145594	0.0230054	0.0627684	0.022303	0.00352412	0.00961528	-1.92693	-3.77203	-2.7683	-1.8761	-0.483587	6.833553	0.01417997	0.1528935	0.08557483	0.000606077	0.001383852	0.09920956	0.201514	0.171755	0.208571	0.0480589	0.377573	0.0118912	0.182151	0.115314	0.0222384	0.0607875	0.265486	0.051199	0.13995	-2.1601	-3.80594	-2.80037	0.833901	0.858747
99	-8439.288	-8430.444	-8.844337	0.145594	0.0253997	0.0682884	0.022303	0.00389089	0.0104609	-1.92693	-3.67302	-2.68402	-1.8761	-0.483587	6.632186	0.01301404	0.1398156	0.08557483	0.0004661266	0.001383852	0.09558212	0.3447876	0.101179	0.259684	0.0598364	0.118195	0.0765689	0.384536	0.120158	0.0225083	0.0607875	0.276639	0.0518204	0.13995	-2.11894	-3.79387	-2.80037	0.833901	0.858747
100	-8437.56	-8427.955	-9.605677	0.132469	0.0266236	0.0776702	0.0198634	0.00399214	0.0116464	-2.02141	-3.62596	-2.55528	-1.89747	-0.503037	7.331206	0.01138726	0.1275245	0.09842035	0.0005824279	0.001383852	0.09558212	0.3447876	0.110817	0.189165	0.0655362	0.129454	0.0838625	0.421165	0.119289	0.0225083	0.0629739	0.274638	0.0518204	0.144984	-2.1262	-3.79387	-2.76504	0.833901	0.858747
101	-8434.609	-8425.161	-9.447542	0.140674	0.0278676	0.0776702	0.0210937	0.00417867	0.0116464	-1.96131	-3.58029	-2.55528	-1.89747	-0.573774	7.350768	0.01262874	0.1220448	0.09842035	0.0007032227	0.00100265	0.07700318	0.3295375	0.124018	0.092572	0.0733434	0.144875	0.0938529	0.471338	0.118502	0.0209955	0.0632152	0.272826	0.0483375	0.145539	-2.13282	-3.86345	-2.76121	0.833901	0.858747
102	-8435.294	-8426.807	-8.486245	0.15505	0.0278676	0.0820744	0.0252381	0.00453613	0.0133596	-1.86401	-3.58029	-2.50013	-1.81539	-0.573774	6.345556	0.01115261	0.1220448	0.09842035	0.001251934	0.00100265	0.07700318	0.2373794	0.0989854	0.276857	0.058539	0.115632	0.0737882	0.376199	0.117048	0.0186566	0.0632152	0.272598	0.0434501	0.147224	-2.14517	-3.98155	-2.76121	0.845412	0.858747
103	-8430.165	-8422.841	-7.324005	0.156861	0.0278676	0.0847859	0.0236204	0.00419637	0.0127673	-1.8524	-3.58029	-2.46763	-1.89325	-0.608603	5.216469	0.01156037	0.1220448	0.09550962	0.001696671	0.00100265	0.04094165	0.2373794	0.129261	0.361535	0.0764436	0.150999	0.0963569	0.185404	0.117048	0.0186566	0.0611184	0.275009	0.0438345	0.1436	-2.14517	-3.98155	-2.79494	0.85422	0.858747
104	-8430.241	-8422.935	-7.306666	0.156861	0.0309431	0.0762279	0.0211545	0.00417303	0.0102802	-1.8524	-3.47561	-2.57403	-2.0035	-0.703728	5.238098	0.01484395	0.1220448	0.1224381	0.001696671	0.0007753796	0.04094165	0.1509053	0.129261	0.361535	0.0764436	0.150999	0.0963569	0.185404	0.117048	0.0178189	0.0611184	0.275009	0.0418663	0.1436	-2.14517	-4.02749	-2.79494	0.85422	0.844659
105	-8425.962	-8417.759	-8.202769	0.158388	0.0268503	0.0762279	0.0213604	0.00362108	0.0102802	-1.84271	-3.61748	-2.57403	-2.0035	-0.703728	6.175192	0.01342306	0.08627854	0.1244973	0.001244427	0.0006727452	0.04094165	0.2140792	0.0546255	0.152785	0.0455285	0.0638122	0.0930846	0.590165	0.117048	0.0178189	0.060625	0.275009	0.0418663	0.142441	-2.14517	-4.02749	-2.80305	0.85422	0.844659
106	-8424.407	-8416.844	-7.562986	0.168182	0.0252079	0.0703499	0.0226813	0.00339958	0.00948752	-1.78271	-3.6806	-2.65427	-2.0035	-0.668705	5.351323	0.0146067	0.08627854	0.1244973	0.001244427	0.0004952519	0.03980427	0.2685773	0.0446005	0.177179	0.0527977	0.0740007	0.103791	0.547631	0.117048	0.0178189	0.060625	0.275009	0.0418663	0.142441	-2.14517	-4.02749	-2.80305	0.85422	0.943093
107	-8426.041	-8419.305	-6.736008	0.168182	0.0273355	0.0699179	0.0226813	0.00368651	0.00942926	-1.78271	-3.59957	-2.66043	-2.0035	-0.668705	4.94877	0.01536393	0.09925433	0.1180044	0.0009578376	0.0003542994	0.02815226	0.3157858	0.206579	0.369676	0.11016	0.154399	0.0596057	0.0995798	0.117048	0.0182944	0.060625	0.275009	0.0429834	0.142441	-2.14517	-4.00116	-2.80305	0.85422	0.943093
108	-8424.299	-8417.904	-6.394847	0.172625	0.0273355	0.0699179	0.0242776	0.00384442	0.00983314	-1.75664	-3.59957	-2.66043	-1.96156	-0.678368	4.57387	0.01254029	0.09925433	0.1180044	0.001050029	0.0007772941	0.01143741	0.3157858	0.153457	0.274613	0.338983	0.114695	0.0442781	0.0739728	0.117048	0.0166115	0.0660771	0.275009	0.0390293	0.155251	-2.14517	-4.09766	-2.71693	0.85422	0.981952
109	-8417.431	-8411.201	-6.229719	0.1544	0.0264428	0.0703468	0.0217146	0.00371887	0.00989345	-1.86821	-3.63277	-2.65432	-1.96156	-0.649862	4.57814	0.01057962	0.09346787	0.1180044	0.001050029	0.000707466	0.01380498	0.3157858	0.0587448	0.105124	0.746957	0.0439063	0.01695	0.0283174	0.117048	0.0173555	0.0721242	0.275009	0.0407775	0.169459	-2.14517	-4.05385	-2.62937	0.85422	0.908649
110	-8415.049	-8409.931	-5.117879	0.1544	0.0264428	0.07347	0.0217146	0.00371887	0.0103327	-1.86821	-3.63277	-2.61088	-1.96156	-0.607961	3.650454	0.009403507	0.08374713	0.1180044	0.000950849	0.0008255423	0.01124885	0.3157858	0.036788	0.143726	0.732087	0.0430323	0.0166126	0.0277537	0.117048	0.0173555	0.0721242	0.275009	0.0407775	0.169459	-2.14517	-4.05385	-2.62937	0.85422	0.908649
111	-8408.016	-8403.006	-5.009404	0.141208	0.0264428	0.07347	0.0198592	0.00371887	0.0103327	-1.95752	-3.63277	-2.61088	-1.96156	-0.671828	4.000011	0.00756556	0.08803111	0.1222033	0.000811302	0.0008255423	0.0109865	0.1996359	0.0254808	0.132543	0.675123	0.115553	0.0258513	0.0254495	0.117048	0.0173555	0.0721242	0.275009	0.0407775	0.169459	-2.14517	-4.05385	-2.62937	0.85422	0.814138
