Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extra	log_speciation[1]	log_speciation[2]	log_speciation[3]	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	speciation[1]	speciation[2]	speciation[3]
93	-11114.35	-11121.19	6.838247	0.409995	0.0415014	0.186997	0.0004291115	-0.669513	-2.96928	-1.45581	0.1632241	0.003805813	0.05593365	0.0004260713	0.01638088	0.003573614	0.0828249	0.604553	0.312622	0.511958	0.0513403	0.23321
94	-11115.96	-11123.09	7.124986	0.424605	0.0423682	0.186311	0.0004291115	-0.634464	-2.94839	-1.4595	0.1683747	0.003805813	0.05593365	0.0002792353	0.01143648	0.004057579	0.0828249	0.604553	0.312622	0.530219	0.0524239	0.232352
95	-11115.51	-11122.63	7.117399	0.424605	0.0419681	0.177643	0.0004291115	-0.634464	-2.95798	-1.50726	0.1683747	0.003489117	0.05593365	0.0002792353	0.01143648	0.004657548	0.0828249	0.604553	0.312622	0.530219	0.0519237	0.221517
96	-11116.08	-11122.96	6.880305	0.419205	0.0438663	0.195968	0.0004291115	-0.647275	-2.91329	-1.40885	0.1681946	0.003593737	0.05900879	0.0002792353	0.01143648	0.006669902	0.0828249	0.604553	0.312622	0.52347	0.0542965	0.244424
97	-11115.92	-11122.54	6.615948	0.422781	0.0417921	0.192414	0.0004291115	-0.638773	-2.96223	-1.4272	0.1584377	0.003892585	0.05900879	0.0004484245	0.01143648	0.006669902	0.0794196	0.620812	0.299769	0.52794	0.0517037	0.239981
98	-11117.75	-11125.39	7.634533	0.422781	0.0406017	0.213929	0.0004291115	-0.638773	-2.99143	-1.32097	0.1549832	0.00335591	0.05900879	0.0001045994	0.01143648	0.00383593	0.0794196	0.620812	0.299769	0.52794	0.0502157	0.266875
99	-11111.91	-11120.02	8.106095	0.398643	0.0425646	0.179683	0.0004291115	-0.697622	-2.94372	-1.49581	0.1691561	0.00335591	0.05900879	4.543185e-05	0.01143648	0.004453495	0.0607369	0.474772	0.464491	0.497768	0.0526694	0.224067
100	-11111.28	-11119.41	8.12727	0.412446	0.0430602	0.187986	0.0001298263	-0.66282	-2.92503	-1.44893	0.1691561	0.00335591	0.05900879	3.492005e-05	0.01143648	0.005017092	0.0607369	0.474772	0.464491	0.515396	0.053663	0.234821
101	-11111.28	-11119.59	8.316488	0.412388	0.0393315	0.187928	7.183005e-05	-0.66282	-3.01442	-1.44893	0.1691561	0.004006074	0.05900879	1.36938e-05	0.0121396	0.006202736	0.593504	0.205472	0.201023	0.515396	0.0490745	0.234821
102	-11111.42	-11119.52	8.100418	0.383869	0.038601	0.182512	7.183005e-05	-0.734497	-3.03319	-1.47819	0.1691561	0.004006074	0.06401851	2.453505e-05	0.0121396	0.00571162	0.274503	0.632522	0.0929756	0.479747	0.0481615	0.22805
103	-11112.12	-11120.19	8.064344	0.383962	0.0376088	0.1825	0.0001645144	-0.734497	-3.06176	-1.47877	0.1729568	0.004006074	0.06401851	2.607441e-05	0.01267109	0.005180946	0.696659	0.141553	0.161788	0.479747	0.0468053	0.227919
104	-11113.3	-11121.48	8.171594	0.383962	0.042866	0.18291	0.0001645144	-0.734497	-2.93038	-1.47652	0.1729568	0.003568939	0.06401851	2.147609e-05	0.01267109	0.006642806	0.0816398	0.42855	0.48981	0.479747	0.0533769	0.228432
105	-11116.25	-11124.24	7.996067	0.415663	0.0430606	0.17283	0.0003591001	-0.655602	-2.93038	-1.53438	0.1729568	0.003568939	0.06401851	2.099805e-05	0.01436857	0.00755909	0.0816398	0.42855	0.48981	0.519129	0.0533769	0.215588
106	-11114.86	-11122.6	7.734034	0.42347	0.0375109	0.181748	0.0004221007	-0.637125	-3.0713	-1.48432	0.1729568	0.003798325	0.06956464	2.944793e-05	0.01148319	0.00755909	0.0761556	0.466937	0.456907	0.52881	0.046361	0.226657
107	-11113.08	-11121.24	8.166598	0.41157	0.0362626	0.170304	0.0003913805	-0.665583	-3.10468	-1.54932	0.1744904	0.003798325	0.06656485	1.655503e-05	0.009706639	0.00755909	0.097205	0.319599	0.583196	0.513974	0.044839	0.212391
108	-11110.41	-11118.61	8.203045	0.41127	0.0389657	0.179656	9.063935e-05	-0.665583	-3.02426	-1.49407	0.1744904	0.003942324	0.06656485	2.373823e-05	0.009706639	0.005006861	0.097205	0.319599	0.583196	0.513974	0.0485939	0.224456
109	-11111.12	-11119.32	8.198861	0.407539	0.0389657	0.178348	9.063935e-05	-0.674699	-3.02426	-1.50138	0.1744904	0.003331964	0.06656485	4.659229e-05	0.01070805	0.002844023	0.0847185	0.407	0.508281	0.50931	0.0485939	0.222822
110	-11112.99	-11120.83	7.84224	0.385305	0.0373405	0.177775	9.063935e-05	-0.730813	-3.06696	-1.5046	0.1670427	0.002803995	0.06656485	7.764797e-05	0.01745892	0.002844023	0.0847185	0.407	0.508281	0.481517	0.0465624	0.222106
111	-11116.43	-11124.09	7.6564	0.378999	0.0380847	0.199466	0.0001700568	-0.747526	-3.04927	-1.38982	0.1670427	0.002816724	0.06656485	7.764797e-05	0.01745892	0.003848735	0.0847185	0.407	0.508281	0.473537	0.0473934	0.24912
112	-11112.36	-11120.02	7.660447	0.409412	0.0388901	0.199468	0.0001722125	-0.670309	-3.02831	-1.38982	0.1670427	0.003680782	0.06656485	7.764797e-05	0.01381673	0.003241771	0.0847185	0.407	0.508281	0.51155	0.0483974	0.24912
113	-11110.61	-11117.83	7.211108	0.402612	0.0402233	0.186365	7.951759e-05	-0.686837	-2.99214	-1.45733	0.1670427	0.003680782	0.05990639	0.0001582505	0.01381673	0.005106379	0.440932	0.248602	0.310466	0.503165	0.0501797	0.232857
114	-11115.28	-11122.74	7.458374	0.389704	0.0349127	0.190682	7.951759e-05	-0.719429	-3.13404	-1.43442	0.1670427	0.002283431	0.05793907	0.0001409299	0.01381673	0.005106379	0.30884	0.58966	0.101501	0.48703	0.0435415	0.238254
115	-11120.76	-11127.95	7.191865	0.360847	0.0325464	0.185472	7.951759e-05	-0.796377	-3.20439	-1.46214	0.1540304	0.002283431	0.05793907	0.0002094885	0.01333704	0.007314583	0.30884	0.58966	0.101501	0.45096	0.0405836	0.231741
116	-11120.12	-11127.25	7.13497	0.35864	0.0340035	0.193935	0.0001410309	-0.802687	-3.1623	-1.41782	0.1540304	0.001978888	0.05793907	0.000360837	0.01035596	0.007314583	0.30884	0.58966	0.101501	0.448123	0.0423281	0.242243
117	-11115.81	-11123.06	7.250586	0.374517	0.0345843	0.174768	0.0001410309	-0.759352	-3.1453	-1.52196	0.1540304	0.001978888	0.05503401	0.000360837	0.01035596	0.006424847	0.30884	0.58966	0.101501	0.46797	0.0430541	0.218284
118	-11113.36	-11120.14	6.780083	0.40722	0.0448146	0.174966	0.0001410309	-0.675603	-2.88523	-1.52083	0.1540304	0.003150332	0.05503401	0.0006022491	0.01035596	0.007115639	0.30884	0.58966	0.101501	0.508849	0.0558419	0.218531
119	-11115.19	-11121.74	6.55769	0.404533	0.044491	0.199951	0.0002305801	-0.682449	-2.89452	-1.38769	0.1540304	0.003150332	0.05503401	0.0008859985	0.009625332	0.007115639	0.415394	0.448086	0.13652	0.505378	0.0553256	0.24965
120	-11112.79	-11119.45	6.657761	0.396523	0.0381309	0.199762	4.197918e-05	-0.701985	-3.04469	-1.38769	0.1540304	0.003239722	0.05503401	0.0008859985	0.009625332	0.004982864	0.415394	0.448086	0.13652	0.495601	0.0476111	0.24965
121	-11111.65	-11118.22	6.563166	0.396523	0.0375683	0.1785	4.197918e-05	-0.701985	-3.05957	-1.50026	0.148667	0.002949036	0.05503401	0.001008892	0.01133574	0.00567664	0.415394	0.448086	0.13652	0.495601	0.0469079	0.223072
122	-11110.38	-11117.18	6.793916	0.396523	0.0414314	0.186326	4.197918e-05	-0.701985	-2.96159	-1.45734	0.148667	0.002792228	0.05437432	0.001025905	0.01133574	0.004081749	0.149234	0.160979	0.689787	0.495601	0.0517367	0.232855
123	-11111.79	-11118.31	6.516953	0.405767	0.039324	0.18586	4.197918e-05	-0.678935	-3.01385	-1.45984	0.148667	0.00300742	0.05437432	0.001025905	0.01072607	0.006228326	0.149234	0.160979	0.689787	0.507157	0.0491025	0.232272
124	-11112.45	-11119.05	6.601323	0.406629	0.0423537	0.191367	4.197918e-05	-0.676815	-2.93955	-1.43064	0.148667	0.002232744	0.05437432	0.001287906	0.01026055	0.006228326	0.3991	0.430509	0.170391	0.508233	0.0528897	0.239156
125	-11111.82	-11118.59	6.773561	0.399684	0.0374832	0.191367	4.197918e-05	-0.694043	-3.06184	-1.43064	0.1509162	0.002336701	0.05437432	0.001287906	0.01094843	0.003483152	0.3991	0.430509	0.170391	0.499552	0.0468015	0.239156
126	-11113.94	-11120.66	6.721731	0.36609	0.0432213	0.197028	4.197918e-05	-0.781846	-2.91925	-1.40148	0.1509162	0.002120634	0.05437432	0.001287906	0.01533057	0.004147593	0.3991	0.430509	0.170391	0.457561	0.0539741	0.246232
127	-11113.56	-11120.59	7.032318	0.36609	0.0440035	0.194627	4.197918e-05	-0.781846	-2.9013	-1.41374	0.1509162	0.002120634	0.05437432	0.0007873878	0.009643685	0.006039808	0.3991	0.430509	0.170391	0.457561	0.0549519	0.243231
128	-11113.02	-11120.23	7.202806	0.372207	0.0411966	0.186741	0.0001663723	-0.765609	-2.9703	-1.45578	0.1438934	0.001727937	0.05061588	0.0007873878	0.009092618	0.006039808	0.327372	0.481898	0.19073	0.465051	0.0512878	0.233218
129	-11111.36	-11118.42	7.060749	0.372207	0.0411966	0.186133	0.0001663723	-0.765609	-2.9703	-1.45905	0.1438934	0.001944809	0.05061588	0.0007634242	0.0125083	0.005332318	0.248166	0.365306	0.386528	0.465051	0.0512878	0.232458
130	-11111.33	-11118.41	7.088282	0.372207	0.0409302	0.18109	0.0001663723	-0.765609	-2.97682	-1.48654	0.1438934	0.001944809	0.05061588	0.0007430047	0.01241279	0.005332318	0.248166	0.365306	0.386528	0.465051	0.0509547	0.226154
131	-11111.15	-11118.16	7.009108	0.381766	0.0409302	0.183009	0.0001663723	-0.740238	-2.97682	-1.47599	0.1438934	0.001944809	0.05061588	0.000755752	0.01340421	0.005332318	0.316169	0.332264	0.351567	0.477	0.0509547	0.228553
132	-11114.43	-11120.88	6.441901	0.381766	0.0394429	0.190972	0.0001663723	-0.740238	-3.01399	-1.43336	0.1438934	0.00338435	0.05061588	0.001128584	0.01340421	0.005812356	0.316169	0.332264	0.351567	0.477	0.0490956	0.238507
133	-11114.51	-11121.22	6.713692	0.390502	0.0462869	0.190995	0.0001663723	-0.717606	-2.85335	-1.43323	0.1438934	0.00338435	0.05061588	0.0007374401	0.01340421	0.005892229	0.344565	0.521701	0.133734	0.487919	0.0576507	0.238536
134	-11114.16	-11121.32	7.160658	0.355236	0.0436426	0.170064	0.0001034292	-0.812121	-2.91095	-1.54905	0.1438934	0.002237869	0.0477302	0.0007374401	0.01340421	0.004992799	0.648267	0.100124	0.251609	0.443916	0.054424	0.21245
135	-11112.37	-11119.48	7.104297	0.38436	0.0447916	0.166436	0.0001034292	-0.7333	-2.8849	-1.57062	0.1438934	0.002237869	0.0477302	0.0007374401	0.01340421	0.004992799	0.648267	0.100124	0.251609	0.480321	0.0558603	0.207916
136	-11110.91	-11118.2	7.284386	0.374552	0.0453826	0.175694	2.224725e-05	-0.75894	-2.86997	-1.516	0.1438934	0.002237869	0.0477302	0.0008998819	0.01128881	0.003477956	0.223675	0.220989	0.555336	0.468162	0.0567004	0.219589
137	-11110.13	-11117.4	7.270602	0.374552	0.0418336	0.175694	2.224725e-05	-0.75894	-2.95144	-1.516	0.1438934	0.002688059	0.0477302	0.0007703124	0.01204729	0.002980929	0.223675	0.220989	0.555336	0.468162	0.0522642	0.219589
138	-11111.81	-11118.66	6.85185	0.389403	0.0418336	0.175694	2.224725e-05	-0.720054	-2.95144	-1.516	0.1700296	0.002420974	0.05791979	0.0006023114	0.01407669	0.004973139	0.231852	0.192511	0.575638	0.486726	0.0522642	0.219589
139	-11112.69	-11119.74	7.051467	0.383117	0.0384393	0.175694	2.224725e-05	-0.73633	-3.03611	-1.516	0.1700296	0.001575592	0.05893167	0.0007189953	0.01457727	0.003812604	0.231852	0.192511	0.575638	0.478868	0.0480213	0.219589
140	-11111.33	-11118.19	6.857224	0.383117	0.0384393	0.184764	2.224725e-05	-0.73633	-3.03611	-1.46565	0.1658772	0.001465818	0.06089441	0.001007061	0.01457727	0.004088418	0.231852	0.192511	0.575638	0.478868	0.0480213	0.230927
141	-11111.03	-11117.87	6.835796	0.389665	0.0385397	0.181697	2.224725e-05	-0.719382	-3.0335	-1.48239	0.1658772	0.001500307	0.06089441	0.001007061	0.01078229	0.005576759	0.231852	0.192511	0.575638	0.487053	0.0481468	0.227094
142	-11113.25	-11119.53	6.287208	0.387488	0.0389125	0.180565	2.224725e-05	-0.724985	-3.02387	-1.48864	0.1658772	0.002302237	0.05748067	0.001597045	0.01441307	0.005587924	0.231852	0.192511	0.575638	0.484332	0.0486128	0.225679
143	-11114.56	-11121.14	6.581255	0.369906	0.0416661	0.185511	2.224725e-05	-0.771422	-2.95546	-1.46162	0.1658772	0.001840478	0.06024503	0.001185459	0.01581033	0.005253487	0.187994	0.156095	0.655912	0.462355	0.0520548	0.231861
144	-11114.16	-11120.8	6.64455	0.369906	0.0383643	0.191601	2.224725e-05	-0.771422	-3.03806	-1.42931	0.1658772	0.001214943	0.06024503	0.001848929	0.01193557	0.005253487	0.236541	0.196404	0.567055	0.462355	0.0479275	0.239473
145	-11113.86	-11120.95	7.084919	0.369906	0.0400343	0.191601	2.224725e-05	-0.771422	-2.99543	-1.42931	0.1658772	0.001117002	0.06024503	0.001316235	0.01193557	0.00352272	0.236541	0.196404	0.567055	0.462355	0.050015	0.239473
146	-11112.72	-11119.23	6.51108	0.399197	0.0350632	0.1859	2.224725e-05	-0.695212	-3.12809	-1.45952	0.1658772	0.001387503	0.06024503	0.001316235	0.01495869	0.005236263	0.236541	0.196404	0.567055	0.498969	0.0438013	0.232347
147	-11112.06	-11118.79	6.727139	0.399197	0.0376157	0.167053	2.224725e-05	-0.695212	-3.05778	-1.56644	0.1658772	0.001925161	0.06024503	0.001321116	0.01170718	0.003824018	0.496998	0.412666	0.090336	0.498969	0.0469918	0.208788
148	-11113.73	-11120.66	6.928584	0.415695	0.0420208	0.167053	2.224725e-05	-0.654713	-2.94698	-1.56644	0.1658772	0.001570923	0.06024503	0.001105777	0.01200855	0.003824018	0.496998	0.412666	0.090336	0.519591	0.0524982	0.208788
149	-11112.08	-11118.55	6.477997	0.415695	0.0367314	0.179071	2.224725e-05	-0.654713	-3.08158	-1.49695	0.1658772	0.002000222	0.06024503	0.001103589	0.01116238	0.006312845	0.37506	0.512705	0.112235	0.519591	0.0458865	0.223811
150	-11111.15	-11117.79	6.638138	0.408958	0.0403196	0.178562	2.224725e-05	-0.671054	-2.98833	-1.4998	0.1658772	0.002407588	0.06024503	0.000747621	0.01116238	0.006562668	0.714335	0.122332	0.163333	0.511169	0.0503716	0.223175
151	-11110.94	-11117.79	6.849395	0.381536	0.0398523	0.185234	2.224725e-05	-0.740464	-2.99999	-1.46311	0.1658772	0.002407588	0.06024503	0.0007963661	0.01116238	0.004465515	0.714335	0.122332	0.163333	0.476892	0.0497875	0.231515
152	-11117.36	-11123.54	6.181172	0.389002	0.0392859	0.177362	0.0002712882	-0.721726	-3.02068	-1.50795	0.1658772	0.002407588	0.06024503	0.001297518	0.01563551	0.007182077	0.714335	0.122332	0.163333	0.485913	0.0487682	0.221364
153	-11116.39	-11122.96	6.569397	0.381301	0.043188	0.1753	0.0002712882	-0.741735	-2.92535	-1.51966	0.1658772	0.001717432	0.06024503	0.0012909	0.01563551	0.00551125	0.714335	0.122332	0.163333	0.476287	0.0536459	0.218786
154	-11112.67	-11119.47	6.807333	0.389241	0.0426952	0.186962	7.182203e-05	-0.720597	-2.93221	-1.45409	0.1658772	0.002743575	0.05509002	0.001065762	0.01461083	0.002751195	0.710948	0.215293	0.0737584	0.486462	0.0532792	0.233612
155	-11113.35	-11120.46	7.112194	0.389241	0.0375224	0.186962	7.182203e-05	-0.720597	-3.06159	-1.45409	0.1658772	0.002009642	0.05509002	0.001065762	0.01812177	0.001404776	0.670128	0.245697	0.0841747	0.486462	0.0468132	0.233612
156	-11113.45	-11120.79	7.336404	0.390131	0.0358439	0.178182	7.182203e-05	-0.718312	-3.10744	-1.50221	0.1658772	0.002232961	0.05509002	0.0006355108	0.01472495	0.00164824	0.670128	0.245697	0.0841747	0.487574	0.0447151	0.222638
157	-11112.12	-11119.15	7.035155	0.390131	0.0397441	0.187731	7.182203e-05	-0.718312	-3.00396	-1.44998	0.1527585	0.002483618	0.05873796	0.001113213	0.01541119	0.001656921	0.670128	0.245697	0.0841747	0.487574	0.0495903	0.234574
158	-11113.64	-11120.69	7.047706	0.390131	0.0442547	0.175851	7.182203e-05	-0.718312	-2.89627	-1.51539	0.1564136	0.002636972	0.05963054	0.001113213	0.01315615	0.002056015	0.670128	0.245697	0.0841747	0.487574	0.0552286	0.219724
159	-11110.45	-11117.85	7.404453	0.390131	0.040366	0.183428	7.182203e-05	-0.718312	-2.98841	-1.47318	0.1527182	0.00280464	0.0544267	0.0005367346	0.01245184	0.002056015	0.670128	0.245697	0.0841747	0.487574	0.0503677	0.229196
160	-11111.62	-11118.73	7.113418	0.383057	0.0373118	0.195073	7.182203e-05	-0.736614	-3.06723	-1.41161	0.1527182	0.00280464	0.0544267	0.000731401	0.01245184	0.002381095	0.670128	0.245697	0.0841747	0.478732	0.04655	0.243751
161	-11111.08	-11117.94	6.859519	0.383057	0.0388052	0.178564	7.182203e-05	-0.736614	-3.02791	-1.50007	0.1512683	0.002642411	0.0544267	0.0007876124	0.01564855	0.003587972	0.225131	0.74659	0.0282787	0.478732	0.0484167	0.223116
162	-11112.39	-11119.32	6.927013	0.387179	0.0369757	0.183643	0.0004018505	-0.726762	-3.08528	-1.47381	0.1518783	0.002642411	0.0544267	0.0006872417	0.01385917	0.003587972	0.0938905	0.873041	0.0330682	0.483472	0.0457173	0.229051
163	-11112.97	-11119.87	6.898947	0.396813	0.0399807	0.190848	0.0004018505	-0.702159	-3.00632	-1.43524	0.1500297	0.001331168	0.0544267	0.001363417	0.01385917	0.003895306	0.649689	0.121491	0.228821	0.495514	0.0494736	0.238058
164	-11114.71	-11121.45	6.747694	0.396807	0.0388525	0.173956	0.0003959975	-0.702159	-3.03508	-1.52809	0.1500297	0.00146204	0.0544267	0.002049979	0.01166116	0.004025086	0.595587	0.140254	0.26416	0.495514	0.0480706	0.21695
165	-11111.83	-11118.63	6.797401	0.397871	0.0400828	0.189233	0.0003231095	-0.699296	-3.00176	-1.44334	0.1500297	0.0020393	0.0544267	0.001268173	0.01166116	0.004025086	0.447485	0.295911	0.256605	0.496935	0.0496996	0.236137
166	-11114.21	-11120.8	6.595818	0.373497	0.0418813	0.189233	0.0003231095	-0.762568	-2.95752	-1.44334	0.1575348	0.002480755	0.0544267	0.001533701	0.01238735	0.004330641	0.447485	0.295911	0.256605	0.466467	0.0519477	0.236137
167	-11113.53	-11120.23	6.702419	0.390226	0.0431616	0.175018	0.0001910055	-0.718375	-2.9241	-1.52082	0.1575348	0.001837142	0.0544267	0.00179055	0.01628311	0.003137268	0.447485	0.295911	0.256605	0.487544	0.0537132	0.218534
168	-11116.11	-11123.06	6.948643	0.389018	0.0393476	0.188963	0.0001910055	-0.721477	-3.01704	-1.44407	0.1575348	0.00168377	0.05328816	0.0007996689	0.02025571	0.003207926	0.447485	0.295911	0.256605	0.486034	0.0489457	0.235965
169	-11112.24	-11118.94	6.703963	0.401111	0.0377061	0.18685	0.0001910055	-0.69085	-3.05987	-1.45533	0.1575348	0.002325308	0.05328816	0.001142235	0.01517166	0.003207926	0.553324	0.365899	0.0807771	0.50115	0.0468938	0.233324
170	-11111.69	-11118.31	6.616844	0.401111	0.0384689	0.179898	0.0001910055	-0.69085	-3.03974	-1.49328	0.1575348	0.002325308	0.05652377	0.001212269	0.01517166	0.003589082	0.553324	0.365899	0.0807771	0.50115	0.0478474	0.224634
171	-11111.29	-11118.02	6.733137	0.403492	0.041141	0.187478	0.0001910055	-0.684928	-2.97226	-1.45197	0.1575348	0.003135017	0.05652377	0.0007745213	0.01343802	0.003841308	0.553324	0.365899	0.0807771	0.504127	0.0511875	0.234108
172	-11112.07	-11118.9	6.835674	0.403428	0.0407558	0.17625	0.0001264255	-0.684928	-2.98012	-1.51342	0.1575348	0.003135017	0.05709523	0.0009065679	0.01628721	0.002290821	0.553324	0.365899	0.0807771	0.504127	0.0507867	0.220155
173	-11113.2	-11120.27	7.07132	0.417477	0.0407267	0.173614	0.0001264255	-0.650685	-2.98084	-1.5285	0.1575348	0.001528767	0.05709523	0.0009458908	0.01628721	0.00265015	0.286227	0.189275	0.524498	0.521689	0.0507504	0.21686
174	-11111.01	-11118.31	7.302054	0.400497	0.0406007	0.179995	0.0001264255	-0.692221	-2.98394	-1.49238	0.159633	0.001750124	0.05709523	0.0007188656	0.01231299	0.00265015	0.286227	0.189275	0.524498	0.500463	0.0505929	0.224836
175	-11112.15	-11119.26	7.102424	0.400497	0.0365307	0.179995	0.0001264255	-0.692221	-3.08993	-1.49238	0.159633	0.002221614	0.05709523	0.0008124446	0.01120688	0.00265015	0.10566	0.878011	0.0163288	0.500463	0.0455053	0.224836
176	-11116.89	-11123.63	6.734871	0.411303	0.0363741	0.179995	0.0001264255	-0.665589	-3.09424	-1.49238	0.159579	0.00139985	0.05709523	0.0008400206	0.01615434	0.005451392	0.10566	0.878011	0.0163288	0.513971	0.0453096	0.224836
177	-11116.95	-11123.69	6.74765	0.411303	0.038513	0.18384	0.0001264255	-0.665589	-3.0369	-1.47124	0.159579	0.00139985	0.05709523	0.0008328026	0.01673871	0.005451392	0.10566	0.878011	0.0163288	0.513971	0.0479833	0.229642
178	-11116.74	-11123.3	6.563608	0.388533	0.0365085	0.187187	0.0001264255	-0.72256	-3.09054	-1.45318	0.159579	0.001880206	0.06274279	0.0008328026	0.01673871	0.005451392	0.446366	0.542367	0.0112675	0.485508	0.0454775	0.233826
179	-11114.44	-11121.45	7.010222	0.404906	0.0381925	0.195543	0.0001264255	-0.68127	-3.04529	-1.40948	0.159579	0.001880206	0.06274279	0.0008470772	0.01666136	0.002058437	0.446366	0.542367	0.0112675	0.505974	0.0475826	0.244271
180	-11115.26	-11122.12	6.85745	0.389998	0.0375315	0.208945	0.0001264255	-0.718795	-3.06281	-1.34315	0.159579	0.001880206	0.06274279	0.0008470772	0.01289273	0.003559798	0.446366	0.542367	0.0112675	0.487339	0.0467563	0.261023
181	-11114.61	-11121.43	6.818928	0.398312	0.0339931	0.193634	0.0001264255	-0.697694	-3.16218	-1.4193	0.159579	0.003126948	0.06274279	0.0008470772	0.01289273	0.002105417	0.446366	0.542367	0.0112675	0.497732	0.0423333	0.241884
182	-11112.41	-11119.31	6.905566	0.398312	0.0362507	0.183752	0.0001264255	-0.697694	-3.09765	-1.47171	0.159579	0.003126948	0.06274279	0.0006646746	0.01289273	0.002606322	0.464941	0.523322	0.0117364	0.497732	0.0451554	0.229532
183	-11112.2	-11119.45	7.252214	0.398312	0.0428659	0.192387	0.0001264255	-0.697694	-2.92949	-1.42576	0.159579	0.003457342	0.05431747	0.0004135601	0.01289273	0.002606322	0.89061	0.086908	0.0224815	0.497732	0.0534244	0.240325
184	-11110.87	-11118.13	7.25627	0.395295	0.0414931	0.187933	4.752909e-05	-0.7051	-2.96023	-1.44878	0.1520885	0.003104793	0.05431747	0.0006339186	0.01306363	0.001987731	0.721938	0.259838	0.0182237	0.494059	0.0518069	0.234857
185	-11111.29	-11118.61	7.316968	0.395295	0.0403637	0.194537	4.752909e-05	-0.7051	-2.98786	-1.41423	0.1520885	0.002216749	0.05431747	0.0006306904	0.0151636	0.001987731	0.673084	0.30549	0.0214256	0.494059	0.0503952	0.243112
186	-11111.2	-11118.64	7.445396	0.37883	0.0408557	0.18448	4.752909e-05	-0.747649	-2.97573	-1.46733	0.1416628	0.002438924	0.05007786	0.0007061487	0.01342433	0.001987731	0.673084	0.30549	0.0214256	0.473478	0.0510102	0.230541
187	-11111.98	-11119.35	7.370072	0.389371	0.0433972	0.194066	4.752909e-05	-0.7202	-2.91531	-1.41666	0.1416628	0.002545872	0.05007786	0.0007061487	0.01348931	0.002111003	0.673084	0.30549	0.0214256	0.486655	0.0541871	0.242523
188	-11111.59	-11118.82	7.234975	0.378224	0.0390195	0.188095	4.752909e-05	-0.74925	-3.02177	-1.44792	0.1416628	0.002715541	0.05007786	0.0008412551	0.01348931	0.002111003	0.549307	0.433207	0.0174855	0.472721	0.0487149	0.23506
189	-11111.65	-11118.88	7.229166	0.378224	0.0387687	0.176985	4.752909e-05	-0.74925	-3.02823	-1.50881	0.1416628	0.002715541	0.05007786	0.0008412551	0.01348931	0.002250784	0.811472	0.181214	0.00731431	0.472721	0.0484014	0.221172
190	-11111.84	-11118.82	6.978131	0.392412	0.042856	0.191613	4.752909e-05	-0.712421	-2.92787	-1.42938	0.1416628	0.002659847	0.05163676	0.0008412551	0.01348931	0.00352095	0.811472	0.181214	0.00731431	0.490455	0.0535106	0.239456
191	-11113.51	-11120.57	7.064174	0.380028	0.0388868	0.16613	4.752909e-05	-0.744493	-3.02518	-1.57213	0.1416628	0.002659847	0.05163676	0.0008412551	0.009344768	0.004712799	0.676676	0.31078	0.012544	0.474975	0.048549	0.207603
192	-11113.03	-11119.9	6.870432	0.380028	0.0378894	0.178874	4.752909e-05	-0.744493	-3.05119	-1.4982	0.1416628	0.002659847	0.0491672	0.001182153	0.009344768	0.004712799	0.173918	0.794032	0.0320494	0.474975	0.0473024	0.223533
193	-11111.36	-11118.38	7.019606	0.382526	0.0374211	0.18756	4.752909e-05	-0.73794	-3.06365	-1.45077	0.1416628	0.002574069	0.0491672	0.0007282726	0.01258256	0.004016498	0.173918	0.794032	0.0320494	0.478098	0.046717	0.23439
194	-11112.39	-11119.06	6.669688	0.380889	0.0374685	0.182152	4.752909e-05	-0.742227	-3.06238	-1.48003	0.1416628	0.002302127	0.0491672	0.001120331	0.01258256	0.006092629	0.173918	0.794032	0.0320494	0.476052	0.0467762	0.22763
195	-11114.37	-11121.44	7.065745	0.383386	0.0395061	0.207336	4.752909e-05	-0.735694	-3.00936	-1.3505	0.1416628	0.00207916	0.0491672	0.0005845441	0.01112386	0.006092629	0.331975	0.6187	0.049325	0.479173	0.0493232	0.25911
196	-11114.77	-11121.62	6.853232	0.379703	0.0400218	0.204222	0.0003788478	-0.74622	-3.0047	-1.36726	0.1416628	0.00207916	0.0491672	0.000935633	0.01112386	0.006092629	0.331975	0.6187	0.049325	0.474155	0.0495536	0.254804
197	-11113.99	-11120.76	6.777252	0.379703	0.0431255	0.173613	0.0003788478	-0.74622	-2.92932	-1.52997	0.1416628	0.002992595	0.0491672	0.000935633	0.01159885	0.006092629	0.404567	0.551468	0.043965	0.474155	0.0534333	0.216543
198	-11114.64	-11121.48	6.840351	0.391529	0.0431853	0.184455	0.0003788478	-0.715519	-2.92792	-1.46926	0.1401613	0.002992595	0.0491672	0.0005905629	0.01155405	0.007653139	0.404567	0.551468	0.043965	0.488938	0.053508	0.230095
199	-11114.43	-11121.23	6.796728	0.383272	0.0387628	0.171494	0.0001606943	-0.736287	-3.0313	-1.541	0.1401613	0.00181444	0.0491672	0.001055004	0.01155405	0.007653139	0.404567	0.551468	0.043965	0.478889	0.0482527	0.214167
