Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta[1]	speciation_beta[2]
2076	-8379.19	-8375.54	-3.6517	0.00538657	0.0113977	0.013824	0.000723079	0.00153	0.0018557	-5.22385	-4.47434	-4.28135	-2.00815	-0.508195	0.1599453	2.117554e-05	0.001523027	7.891229e-05	0.1798019	0.00197032	0.003888624	0.2183952	0.012107	0.145498	0.142972	0.0638233	0.350969	0.284631	0.0147324	0.0725173	0.137164	0.0327451	0.161181	0.304867	-4.2177	-2.62393	-1.98658	0.798701	0.110596
2077	-8379.5	-8377.12	-2.38307	0.0412368	0.0127132	0.249737	0.00553552	0.00170658	0.033524	-3.18842	-4.36512	-1.38735	-2.00815	-0.508195	3.144025	0.002086648	0.001523027	7.891229e-05	0.1798019	0.001507969	0.003888624	0.2183952	0.0127263	0.0355856	0.150285	0.0809959	0.368921	0.351486	0.0107482	0.0627269	0.139232	0.0238895	0.13942	0.309465	-4.53302	-2.76896	-1.97161	0.798701	0.0114977
2078	-8373.43	-8369.03	-4.40225	0.01405	0.0127132	0.249737	0.00090473	0.000818647	0.0160814	-4.26513	-4.36512	-1.38735	-2.74274	-0.160972	2.611177	0.001566944	0.001067199	7.891229e-05	0.1547497	0.0007228744	0.0002324472	0.2342186	0.00144338	0.0359923	0.152003	0.0819216	0.373137	0.355503	0.0107482	0.0648685	0.139059	0.0238895	0.14418	0.30908	-4.53302	-2.73539	-1.97286	0.798701	1.7413
2079	-8369.14	-8371.02	1.87251	0.01405	0.0109212	0.0468941	0.00262191	0.00203803	0.00875103	-4.26513	-4.51705	-3.05986	-1.67872	-0.160972	0.1158362	2.847471e-05	0.001067199	3.912984e-05	0.1635844	0.0007228744	0.0002324472	0.2395981	0.00144338	0.0359923	0.152003	0.0819216	0.373137	0.355503	0.0126528	0.0790756	0.133839	0.0281228	0.175758	0.297478	-4.36987	-2.53735	-2.01112	0.798701	0.63678
2080	-8372.25	-8372.51	0.262031	0.01405	0.080968	0.0216455	0.000902375	0.00520024	0.0013902	-4.26513	-2.5137	-3.83296	-2.74535	-0.160972	0.9275112	0.0001576941	0.001067199	2.293944e-05	0.1818938	0.002870302	0.0001287343	0.2395981	0.00118981	0.136291	0.1253	0.06753	0.307586	0.362103	0.0144773	0.0795575	0.12199	0.0332522	0.182731	0.280192	-4.23517	-2.53128	-2.10382	0.831537	0.300444
2081	-8370.04	-8372.32	2.28299	0.05335	0.113199	0.0179806	0.00233278	0.00494972	0.000786219	-2.93088	-2.17861	-4.01846	-3.12981	-0.160972	1.135357	0.0005071125	0.0002667499	2.293944e-05	0.1777243	0.0001218294	0.0001287343	0.240466	0.00118981	0.136291	0.1253	0.06753	0.307586	0.362103	0.0136237	0.0795575	0.12199	0.0322074	0.18808	0.288393	-4.29594	-2.53128	-2.10382	0.860385	0.300444
2082	-8371.03	-8366.1	-4.92989	0.00567189	0.00997327	0.13518	0.000185672	0.00032648	0.00442519	-5.17223	-4.60785	-2.00115	-3.4193	0.956405	1.510066	0.0002627698	0.0002667499	5.389381e-05	0.1678371	0.0002808144	2.517742e-05	0.2356986	0.00209586	0.172345	0.220715	0.118954	0.198648	0.287242	0.0105491	0.0666422	0.12199	0.0249389	0.157547	0.288393	-4.55171	-2.70842	-2.10382	0.860385	1.30859
2083	-8369.82	-8369.91	0.0912688	0.0424547	0.0738426	0.401862	0.00138977	0.00241727	0.0131551	-3.15932	-2.60582	-0.911647	-3.4193	0.956405	1.843978	0.0004185101	0.0002667499	5.389381e-05	0.1678371	0.0001499802	6.397527e-05	0.2435115	0.00214685	0.176538	0.226086	0.121849	0.203481	0.2699	0.0113478	0.0659488	0.129457	0.0284316	0.165233	0.324352	-4.47873	-2.71888	-2.0444	0.918478	0.276032
2084	-8371.97	-8369.62	-2.35251	0.0350157	0.0139444	0.401862	0.00114626	0.000456477	0.0131551	-3.35196	-4.27268	-0.911647	-3.4193	0.787822	1.843978	0.0006877213	0.0002667499	5.864542e-05	0.1418911	0.000298239	7.627468e-05	0.2789597	0.00203599	0.167422	0.135498	0.246109	0.192973	0.255962	0.00904472	0.0605891	0.129457	0.0226613	0.151804	0.324352	-4.70557	-2.80364	-2.0444	0.918478	0.276032
2085	-8371.35	-8373.08	1.73997	0.0350157	0.0593597	0.250879	0.00114626	0.00194317	0.00821265	-3.35196	-2.82414	-1.38278	-3.4193	-0.698059	0.1175504	0.0001966462	0.0001638965	3.220407e-06	0.1240942	0.000298239	0.0003965406	0.2789597	0.00152453	0.298259	0.101459	0.184284	0.144496	0.269977	0.00727614	0.0556793	0.127003	0.018167	0.139019	0.3171	-4.92316	-2.88815	-2.06354	0.915005	0.276032
2086	-8371.1	-8370.21	-0.890381	0.00674961	0.0667324	0.138691	0.000220952	0.00218451	0.00454013	-4.99827	-2.70707	-1.9755	-3.4193	0.18382	3.32497	0.0001966462	8.293551e-07	2.198981e-06	0.1240942	0.000298239	0.0004622845	0.2789597	0.00152453	0.298259	0.101459	0.184284	0.144496	0.269977	0.00784077	0.0556793	0.128163	0.0197179	0.140022	0.322305	-4.84842	-2.88815	-2.05445	0.92219	0.687822
2087	-8370.47	-8370.45	-0.0244499	0.00674961	0.0667324	0.0506652	0.000228029	0.00225449	0.00171167	-4.99827	-2.70707	-2.98252	-3.38777	0.18382	0.6924644	8.186282e-06	5.867979e-08	0.000108337	0.1240942	0.000298239	0.0004622845	0.2789597	0.00128008	0.357746	0.0851911	0.154735	0.189207	0.211841	0.00763351	0.0549028	0.129399	0.0191967	0.138069	0.325411	-4.87521	-2.90219	-2.04486	0.92219	1.64951
2088	-8367.58	-8369.39	1.81539	0.0046828	0.0433339	0.13336	0.000457164	0.00423053	0.0130194	-5.36386	-3.13882	-2.01471	-2.32661	0.18382	2.21483	0.0004665278	5.867979e-08	0.0005431329	0.1475724	0.0002098774	0.0004622845	0.2479408	0.00214688	0.109093	0.142878	0.0732666	0.317328	0.355288	0.0104428	0.0574578	0.125755	0.0263269	0.144855	0.317036	-4.56184	-2.85671	-2.07342	0.924681	0.467987
2089	-8368.78	-8370.17	1.38984	0.00829419	0.0117413	0.13336	0.00206199	0.00291896	0.033154	-4.7922	-4.44464	-2.01471	-1.39188	0.172264	2.514265	0.0004985404	5.867979e-08	0.00090067	0.1479896	0.0008100089	0.0004622845	0.2479408	0.236406	0.0417814	0.0952799	0.0861071	0.211614	0.328811	0.0099867	0.0557457	0.125755	0.0255836	0.142807	0.322155	-4.6065	-2.88696	-2.07342	0.940696	0.962122
2090	-8366.58	-8370.64	4.05712	0.0117411	0.0162362	0.0889429	0.00291891	0.00403641	0.0221118	-4.44466	-4.12051	-2.41976	-1.39188	0.172264	0.6985412	0.000157916	5.867979e-08	0.00090067	0.1479896	0.0008100089	0.002520749	0.2479408	0.162933	0.028796	0.0656676	0.0533284	0.462656	0.226619	0.0099867	0.055572	0.117374	0.0266981	0.148565	0.313785	-4.6065	-2.89007	-2.14239	0.98334	0.318793
2091	-8372.87	-8370.84	-2.03033	0.0117411	0.0162362	0.0600066	0.00223871	0.0030958	0.0114416	-4.44466	-4.12051	-2.8133	-1.6572	0.172264	1.649461	0.0006771508	0.0001939668	0.00090067	0.1479896	0.0008100089	0.006744705	0.251542	0.10277	0.0161442	0.036816	0.0982032	0.259384	0.486683	0.0099867	0.055572	0.112811	0.0279157	0.15534	0.315338	-4.6065	-2.89007	-2.18204	1.02794	0.318793
2092	-8377.28	-8375.12	-2.1563	0.00295962	0.0430217	0.0367467	0.000564319	0.00820308	0.00700659	-5.82269	-3.14605	-3.30371	-1.6572	0.172264	2.171849	0.0005662052	0.000255823	0.00090067	0.1479896	0.0008100089	0.0001021102	0.251542	0.070153	0.290337	0.0251314	0.0609411	0.177061	0.376376	0.0123044	0.0603798	0.112811	0.0335268	0.164521	0.307383	-4.3978	-2.8071	-2.18204	1.00238	0.0621087
2093	-8372.8	-8373.29	0.491885	0.0181219	0.0152566	0.0367467	0.00345536	0.00290902	0.00700659	-4.01063	-4.18274	-3.30371	-1.6572	0.172264	1.691456	0.0003706261	0.000255823	0.001283551	0.1587958	0.0008100089	0.0001021102	0.2669986	0.070153	0.290337	0.0251314	0.0609411	0.177061	0.376376	0.0123044	0.0547571	0.113375	0.0335268	0.149201	0.308922	-4.3978	-2.90485	-2.17705	1.00238	0.0621087
2094	-8375.66	-8371.12	-4.53587	0.00765435	0.00767107	0.033561	0.00158915	0.00159262	0.00696773	-4.87248	-4.8703	-3.39439	-1.57207	-0.779727	0.8663561	0.0006835528	0.0002797766	0.001283551	0.1587958	0.0001204831	0.002106237	0.2669986	0.070153	0.290337	0.0251314	0.0609411	0.177061	0.376376	0.0105737	0.0601995	0.113375	0.028811	0.16403	0.308922	-4.54938	-2.81009	-2.17705	1.00238	2.27737
2095	-8376.62	-8369.29	-7.33464	0.0142815	0.00767107	0.00340143	0.00226182	0.0012149	0.000538699	-4.24879	-4.8703	-5.68356	-1.8428	-0.100736	2.298183	0.0002222145	0.0002797766	0.001283551	0.1677192	0.0001204831	0.001391822	0.2607136	0.054643	0.447236	0.0195751	0.0474677	0.137915	0.293163	0.0105737	0.0629876	0.113375	0.0282838	0.168487	0.303269	-4.54938	-2.76482	-2.17705	0.983917	0.857964
2096	-8373.34	-8368.33	-5.0128	0.0142815	0.00155844	0.0674192	0.00226182	0.000246817	0.0106775	-4.24879	-6.46407	-2.69683	-1.8428	-0.100736	0.8149895	0.0001349088	0.0002797766	0.0001492906	0.1677192	4.777471e-05	0.003334033	0.2328789	0.054643	0.447236	0.0195751	0.0474677	0.137915	0.293163	0.0105024	0.0568919	0.104731	0.0303539	0.164428	0.302691	-4.55615	-2.8666	-2.25636	1.06132	1.4007
2097	-8374.83	-8369.97	-4.85451	0.0142815	0.00155844	0.0370981	0.00400245	0.000436759	0.0103969	-4.24879	-6.46407	-3.29419	-1.27206	-0.100736	0.6637254	0.0002210617	0.0002797766	0.0001492906	0.1596605	0.001941823	0.0002216114	0.2328789	0.0946536	0.0424907	0.0339084	0.0822245	0.238899	0.507824	0.0105024	0.0501951	0.102829	0.0300472	0.143607	0.29419	-4.55615	-2.99184	-2.27469	1.05116	1.4007
2098	-8373.28	-8368.88	-4.40416	0.0142815	0.0130532	0.025869	0.0014378	0.00131414	0.00260438	-4.24879	-4.33872	-3.65471	-2.29585	0.70518	2.134317	0.0003265497	0.0002797766	0.0001105933	0.1596605	0.0003405179	0.0002843196	0.2328789	0.117284	0.0526498	0.0420156	0.101884	0.296018	0.390149	0.00900758	0.0573161	0.104895	0.0257704	0.16398	0.300102	-4.70969	-2.85917	-2.2548	1.05116	2.74586
2099	-8371.79	-8369.27	-2.51478	0.0142815	0.00992516	0.0234945	0.00329308	0.00228857	0.00541743	-4.24879	-4.61268	-3.75099	-1.46715	0.70518	1.582464	7.605653e-05	0.000266126	0.00092081	0.1596605	0.0003405179	0.0002843196	0.2369611	0.0864675	0.0388159	0.0309758	0.0751133	0.480992	0.287636	0.00900758	0.0537464	0.105726	0.0242065	0.144435	0.284122	-4.70969	-2.92348	-2.24691	0.988554	1.38358
2100	-8373.12	-8375.29	2.17646	0.0142815	0.00992516	0.0618709	0.00329308	0.00228857	0.0142664	-4.24879	-4.61268	-2.7827	-1.46715	0.70518	0.0959688	0.000250676	0.001477156	9.206777e-05	0.1596605	0.0003405179	9.049348e-06	0.2141443	0.0864675	0.0388159	0.0309758	0.0751133	0.480992	0.287636	0.00934248	0.0498442	0.105726	0.0257859	0.137574	0.291811	-4.67318	-2.99885	-2.24691	1.01526	1.03818
2101	-8376.44	-8374.78	-1.66651	0.0105271	0.00741262	0.210642	0.000787863	0.000554769	0.0157647	-4.5538	-4.90457	-1.5576	-2.59239	-0.287494	0.3808712	7.830143e-06	0.001477156	0.001005484	0.1596605	2.254769e-05	9.049348e-06	0.2043983	0.0882609	0.0396209	0.0108778	0.0766712	0.490968	0.293602	0.0102087	0.0541233	0.0968941	0.0281768	0.149384	0.267435	-4.58451	-2.91649	-2.33414	1.01526	1.87264
2102	-8375.14	-8373.83	-1.30196	0.066884	0.0358868	0.210642	0.00395863	0.00212401	0.0124671	-2.7048	-3.32739	-1.5576	-2.82706	-0.720397	3.355828	0.0002418059	0.001477156	6.463428e-05	0.1596605	6.84202e-05	2.452759e-05	0.2047237	0.0877833	0.0394066	0.010819	0.0762564	0.493722	0.292013	0.00906056	0.0541233	0.103052	0.0250078	0.149384	0.28443	-4.70382	-2.91649	-2.27253	1.01526	1.97458
2103	-8373.27	-8369.27	-3.99296	0.00570575	0.020895	0.0343627	0.000255629	0.000936137	0.00153951	-5.16628	-3.86824	-3.37078	-3.1055	0.396305	2.525042	4.778881e-06	0.001477156	6.463428e-05	0.1596605	0.00011892	3.41692e-06	0.2248664	0.0815432	0.0400529	0.103981	0.0708356	0.458625	0.244962	0.00906056	0.0517095	0.0964933	0.0250078	0.142722	0.266329	-4.70382	-2.96211	-2.33828	1.01526	1.35751
2104	-8369.86	-8369.19	-0.668059	0.00570575	0.020895	0.0343627	0.000914645	0.00334952	0.00550841	-5.16628	-3.86824	-3.37078	-1.83069	1.07841	0.3018342	2.032271e-05	0.001477156	6.463428e-05	0.1517436	7.870743e-05	0.0006070734	0.2540054	0.0777604	0.0381949	0.0991574	0.0898131	0.461476	0.233598	0.00889106	0.0535545	0.105833	0.02454	0.147814	0.292107	-4.72271	-2.92706	-2.24589	1.01526	0.451587
2105	-8367.36	-8368.51	1.14807	0.00917003	0.020895	0.037138	0.00146998	0.00334952	0.00595331	-4.69181	-3.86824	-3.29311	-1.83069	-0.0992235	0.2431362	3.270284e-05	0.0005202371	6.463428e-05	0.1517436	4.76653e-05	0.0006070734	0.251348	0.0793593	0.0389802	0.101196	0.0710976	0.470965	0.238402	0.0103703	0.0535545	0.109765	0.0293134	0.151381	0.310271	-4.56881	-2.92706	-2.20941	1.0391	1.32122
2106	-8372.72	-8371.51	-1.20644	0.00917003	0.0217142	0.0242375	0.00271731	0.00643447	0.00718218	-4.69181	-3.82979	-3.71985	-1.2163	0.304124	0.6932142	8.205317e-05	0.0005202371	3.52286e-05	0.1517436	0.00282766	0.003499954	0.251348	0.0793593	0.0389802	0.101196	0.0710976	0.470965	0.238402	0.00721752	0.0509803	0.107263	0.0206096	0.145574	0.306288	-4.93124	-2.97632	-2.23247	1.04925	0.416231
2107	-8379.28	-8375.89	-3.3904	0.0389168	0.0255172	0.0220828	0.00257521	0.00168853	0.00146127	-3.24633	-3.6684	-3.81296	-2.71549	0.304124	1.809008	0.0004599363	0.0009948765	0.0004847139	0.1424069	0.0004256929	0.003499954	0.2473129	0.0592319	0.0290939	0.0755305	0.0530656	0.351517	0.431561	0.00939022	0.0577346	0.106478	0.0273522	0.168171	0.310154	-4.66809	-2.8519	-2.23981	1.06913	0.416231
2108	-8379.09	-8373.13	-5.9642	0.0989766	0.0255172	0.0121054	0.00654951	0.00168853	0.000801041	-2.31287	-3.6684	-4.41411	-2.71549	-1.1969	4.878264	0.0004599363	5.708628e-05	0.0002110166	0.149845	0.0004256929	0.005017597	0.2171947	0.0592319	0.0290939	0.0755305	0.0530656	0.351517	0.431561	0.00939022	0.0446592	0.0994792	0.0265701	0.126366	0.281482	-4.66809	-3.1087	-2.30781	1.04012	0.416231
2109	-8382.59	-8376.75	-5.84553	0.0989766	0.0253552	0.0129388	0.00584839	0.0014982	0.000764535	-2.31287	-3.67477	-4.34753	-2.82872	-1.1969	2.172794	0.0003469577	0.001245406	0.0006258167	0.149845	0.0004256929	0.008355806	0.2171947	0.0588308	0.0288969	0.0817909	0.0527062	0.349137	0.428638	0.00939022	0.0426472	0.10258	0.0265335	0.120506	0.289856	-4.66809	-3.15479	-2.27711	1.03874	0.416231
2110	-8375.39	-8369.68	-5.71513	0.0989766	0.013264	0.0136041	0.00785995	0.00105332	0.00108033	-2.31287	-4.3227	-4.29738	-2.5331	1.23933	2.294389	0.0002555072	0.001245406	0.0006258167	0.149845	0.0004256929	0.0001353867	0.2377033	0.0808332	0.0397042	0.11238	0.0149909	0.163145	0.588946	0.00815515	0.0486256	0.0995955	0.0235173	0.140224	0.287208	-4.80911	-3.0236	-2.30664	1.05909	1.92948
2111	-8372.98	-8371.93	-1.05464	0.0102641	0.0518155	0.124999	0.00100902	0.00509377	0.0122881	-4.5791	-2.96007	-2.07945	-2.31967	0.244816	0.3983388	0.0002555072	0.001245406	0.0006267243	0.1631553	0.0004256929	3.800838e-05	0.2377033	0.0883865	0.0716639	0.20284	0.0270577	0.294468	0.315584	0.00815515	0.0486256	0.10276	0.0235724	0.140552	0.297027	-4.80911	-3.0236	-2.27536	1.06143	1.99671
2112	-8373.38	-8370.79	-2.59503	0.0426264	0.0518155	0.0377487	0.00106557	0.00129528	0.000943636	-3.15528	-2.96007	-3.2768	-3.68897	0.244816	0.9222875	0.0003027853	0.0004069325	0.0002217788	0.1631553	0.0002458371	3.800838e-05	0.2284195	0.0883865	0.0716639	0.20284	0.0270577	0.294468	0.315584	0.0101592	0.0486256	0.10276	0.0293651	0.140552	0.297027	-4.58938	-3.0236	-2.27536	1.06143	1.99671
2113	-8375.88	-8371.58	-4.29381	0.0422987	0.0435777	0.0147397	0.00113769	0.0011721	0.000396448	-3.163	-3.13321	-4.21721	-3.61575	0.244816	1.1411	0.001589704	0.001478368	0.0002217788	0.1609117	0.0001067305	8.229707e-05	0.2233163	0.0854575	0.0604961	0.247282	0.09178	0.24858	0.266405	0.0097148	0.056493	0.098845	0.0271547	0.157909	0.27629	-4.6341	-2.87364	-2.3142	1.0279	1.99671
2114	-8367.69	-8368.54	0.849244	0.0680898	0.0435777	0.14473	0.00261843	0.00167581	0.00556569	-2.68693	-3.13321	-1.93288	-3.25825	1.90809	0.1462498	2.404188e-05	6.513526e-05	3.204364e-05	0.1710894	0.0001067305	0.0002307708	0.2233163	0.0933958	0.0661157	0.087265	0.100306	0.361766	0.291152	0.00906128	0.0550832	0.0992723	0.025328	0.153968	0.277485	-4.70374	-2.89891	-2.30989	1.0279	0.886569
2115	-8370.53	-8372.3	1.77505	0.0534955	0.0298727	0.101891	0.00369075	0.00206097	0.00702965	-2.92816	-3.51081	-2.28385	-2.67377	1.24298	0.1265587	1.140044e-05	0.0005522307	3.204364e-05	0.1853968	0.0003308518	0.0002307708	0.2160512	0.0933958	0.0661157	0.087265	0.100306	0.361766	0.291152	0.009992	0.054757	0.0986275	0.0270813	0.148408	0.26731	-4.60597	-2.90485	-2.31641	0.99706	0.886569
2116	-8377.11	-8370.7	-6.41839	0.0222315	0.0298727	0.101891	0.00153379	0.00206097	0.00702965	-3.80624	-3.51081	-2.28385	-2.67377	2.81209	3.575121	7.233219e-05	0.0005522307	0.0003380742	0.1840432	0.0003308518	0.0001753094	0.2160512	0.0809466	0.0368092	0.0485838	0.470156	0.201409	0.162095	0.0112911	0.059106	0.103491	0.0311509	0.163067	0.28552	-4.48374	-2.82842	-2.26827	1.01483	0.886569
2117	-8375.21	-8371.25	-3.95654	0.0222315	0.030072	0.112357	0.00153379	0.00207472	0.00775172	-3.80624	-3.50416	-2.18607	-2.67377	-0.414529	0.1958624	2.543945e-05	0.001202902	0.0003380742	0.1947627	0.0003308518	0.006447694	0.221956	0.0599424	0.0968	0.0278689	0.434256	0.149147	0.231985	0.0114627	0.059106	0.103491	0.0310988	0.160357	0.280776	-4.46866	-2.82842	-2.26827	0.998072	3.46821
2118	-8376.59	-8371.49	-5.09599	0.0197016	0.0631239	0.0915377	0.00135925	0.00435503	0.00631535	-3.92705	-2.76266	-2.391	-2.67377	-0.414529	1.604907	0.0002375032	0.001519422	0.0003380742	0.1915366	0.0003308518	0.006447694	0.2353684	0.0616167	0.0995038	0.298127	0.148974	0.153313	0.238465	0.0114627	0.0685231	0.10929	0.0310988	0.185906	0.296508	-4.46866	-2.68058	-2.21375	0.998072	3.46821
2119	-8375.58	-8373.97	-1.60617	0.0699572	0.0166634	0.113332	0.00590967	0.00140765	0.00957377	-2.65987	-4.09454	-2.17743	-2.47129	-0.414529	1.604907	0.00193435	0.0002398452	5.552833e-05	0.1908579	4.447995e-05	0.006447694	0.2353684	0.0527685	0.085215	0.255316	0.059318	0.343161	0.204221	0.0133112	0.0696439	0.120581	0.0341823	0.178841	0.309644	-4.31915	-2.66436	-2.11543	0.943102	3.46821
2120	-8373.79	-8371.65	-2.14115	0.0699572	0.0210016	0.0152551	0.00590967	0.00177412	0.00128868	-2.65987	-3.86316	-4.18284	-2.47129	1.47199	0.7113268	9.552286e-05	0.0002398452	5.552833e-05	0.1686688	0.00030531	0.006447694	0.2353684	0.0465396	0.193197	0.225178	0.0523161	0.302654	0.180115	0.0130744	0.0628955	0.12215	0.0301006	0.144801	0.281221	-4.3371	-2.76628	-2.1025	0.833889	1.89391
2121	-8370.88	-8368.62	-2.26958	0.0699572	0.025244	0.0718441	0.00399826	0.00144277	0.0041061	-2.65987	-3.67917	-2.63326	-2.86202	-1.96666	0.4758795	2.079657e-05	0.0005843523	2.808971e-05	0.1686688	0.00030531	0.006447694	0.2353684	0.0505202	0.124191	0.244438	0.0567907	0.328541	0.19552	0.0130744	0.0697346	0.128119	0.0304443	0.16238	0.298331	-4.3371	-2.66306	-2.0548	0.845244	1.89391
2122	-8374.47	-8371.58	-2.89567	0.015502	0.0365741	0.158748	0.000721815	0.00170299	0.00739173	-4.16679	-3.30841	-1.84044	-3.06695	-1.37469	0.7320466	0.0003397887	3.894684e-05	2.229109e-05	0.1686688	0.001152944	0.008377519	0.2353684	0.0508876	0.125094	0.246216	0.0499306	0.33093	0.196942	0.0104771	0.0667122	0.126481	0.0263652	0.167879	0.318285	-4.55856	-2.70737	-2.06766	0.922854	1.89391
2123	-8375.21	-8372.77	-2.44283	0.021876	0.0843786	0.684182	0.00101861	0.0039289	0.0318574	-3.82236	-2.47244	-0.379531	-3.06695	0.331852	2.5925	0.0008465576	3.894684e-05	2.229109e-05	0.1686688	0.001152944	0.008015807	0.2396538	0.0515678	0.126766	0.249507	0.0372312	0.335354	0.199574	0.0104771	0.0711793	0.1362	0.0257657	0.175047	0.334949	-4.55856	-2.64255	-1.99363	0.899853	0.29332
2124	-8368.19	-8371.77	3.58348	0.0589323	0.0320364	0.614872	0.00392256	0.00213235	0.0409261	-2.83137	-3.44088	-0.486342	-2.70965	0.331852	0.3078465	7.842577e-05	9.560274e-06	9.752386e-06	0.1686133	9.338971e-05	0.008015807	0.2396538	0.0515678	0.126766	0.249507	0.0372312	0.335354	0.199574	0.0100254	0.0689075	0.137971	0.0243457	0.167335	0.335048	-4.60263	-2.67499	-1.98071	0.887232	0.29332
2125	-8371.46	-8370.91	-0.546885	0.0589323	0.0221406	0.864615	0.00392256	0.00147369	0.0575491	-2.83137	-3.81034	-0.145471	-2.70965	0.331852	2.112263	0.001142065	0.0003734415	0.0001184063	0.1482623	2.078996e-05	0.001127342	0.2318096	0.0515678	0.126766	0.249507	0.0372312	0.335354	0.199574	0.0100254	0.060022	0.136714	0.0243457	0.145757	0.331995	-4.60263	-2.81304	-1.98987	0.887232	0.480796
2126	-8371.13	-8371.55	0.416399	0.0589323	0.0272641	0.864615	0.00409207	0.00189313	0.060036	-2.83137	-3.60218	-0.145471	-2.66734	0.331852	2.112263	0.001130986	0.0003734415	0.0001184063	0.136129	7.530909e-06	0.001127342	0.2312614	0.0709556	0.0342021	0.289201	0.0512289	0.279804	0.274608	0.0100254	0.0615085	0.14554	0.0231266	0.141888	0.33573	-4.60263	-2.78858	-1.92731	0.835859	0.480796
2127	-8376.08	-8374.52	-1.56398	0.136413	0.0168237	0.864615	0.0094721	0.00116818	0.060036	-1.99207	-4.08497	-0.145471	-2.66734	0.331852	1.266972	0.0002383967	0.0003787007	0.0002087935	0.1394401	5.979767e-05	0.01143903	0.21795	0.0709556	0.0342021	0.289201	0.0512289	0.279804	0.274608	0.010628	0.0586085	0.14554	0.0245166	0.135198	0.33573	-4.54426	-2.83688	-1.92731	0.835859	0.480796
2128	-8376.72	-8372.31	-4.41017	0.0327712	0.0372012	0.864615	0.00227552	0.00258312	0.060036	-3.4182	-3.29142	-0.145471	-2.66734	0.235592	2.994045	0.0007077891	0.0003179044	0.0002087935	0.1394401	0.0006249981	0.01143903	0.21795	0.0687936	0.03316	0.280389	0.0496679	0.301749	0.26624	0.00964017	0.063054	0.147566	0.0222379	0.145453	0.340405	-4.64182	-2.76376	-1.91348	0.835859	0.718684
2129	-8382.03	-8375.6	-6.42903	0.0327712	0.00900255	0.864615	0.00227552	0.000625108	0.060036	-3.4182	-4.71025	-0.145471	-2.66734	0.235592	3.406501	0.002681038	0.0003179044	0.0004362981	0.1394401	0.0006249981	0.01143903	0.21795	0.0687936	0.03316	0.280389	0.0496679	0.301749	0.26624	0.0120716	0.0665569	0.14119	0.0271395	0.149634	0.317426	-4.4169	-2.7097	-1.95765	0.810136	0.509925
2130	-8381.04	-8375.34	-5.70419	0.0267873	0.0358961	0.864615	0.00138923	0.00186162	0.0448401	-3.61983	-3.32713	-0.145471	-2.95918	0.235592	2.580655	0.0001264986	0.0006806113	0.001384022	0.1394401	0.0006249981	0.01143903	0.2124962	0.0591848	0.0285283	0.241226	0.182406	0.259602	0.229053	0.0124749	0.0665569	0.14062	0.0280462	0.149634	0.316143	-4.38404	-2.7097	-1.9617	0.810136	0.563053
2131	-8374.65	-8371.93	-2.72576	0.0242981	0.0358961	0.864615	0.00126013	0.00186162	0.0448401	-3.71736	-3.32713	-0.145471	-2.95918	1.05687	1.106236	2.939946e-05	0.0006806113	4.762564e-05	0.1394401	0.0006249981	0.007398982	0.2301057	0.0385337	0.0098947	0.157056	0.538568	0.106817	0.149131	0.0124749	0.0621741	0.143674	0.0280462	0.139781	0.323009	-4.38404	-2.77782	-1.94021	0.810136	0.240994
2132	-8376.53	-8370.98	-5.54496	0.0557402	0.00519627	0.395303	0.00493508	0.000460062	0.034999	-2.88705	-5.25981	-0.928103	-2.42433	-0.276635	1.106236	0.0001003135	0.0006806113	0.0004367011	0.1521429	0.0006513173	0.007398982	0.2301057	0.0285386	0.00732816	0.116318	0.398871	0.188022	0.260922	0.00909881	0.0621741	0.140158	0.0210372	0.143752	0.324057	-4.69961	-2.77782	-1.96499	0.838149	1.89776
2133	-8377.29	-8372.45	-4.83836	0.0267518	0.00519627	0.212828	0.00236853	0.000460062	0.0188432	-3.62115	-5.25981	-1.54727	-2.42433	0.75162	1.988986	0.002000083	0.0006806113	8.877633e-05	0.1561063	0.0006513173	0.005171612	0.2282142	0.0454685	0.0116754	0.185321	0.0422656	0.299562	0.415708	0.0109086	0.0621741	0.134941	0.0259341	0.147812	0.320808	-4.5182	-2.77782	-2.00292	0.866005	1.16683
