Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extra	log_speciation[1]	log_speciation[2]	log_speciation[3]	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	speciation[1]	speciation[2]	speciation[3]
11158	-11112.74	-11119.91	7.174786	0.415682	0.0384959	0.182462	0.0002931616	-0.655396	-3.0417	-1.47968	0.158494	0.002393375	0.06046564	0.0003429357	0.009903221	0.005233158	0.0629202	0.523829	0.413251	0.519236	0.0477535	0.227712
11159	-11113.69	-11120.4	6.715599	0.394648	0.0416077	0.175929	0.0002931616	-0.707361	-2.9634	-1.5162	0.158494	0.003856104	0.06046564	0.0005977697	0.009903221	0.005918369	0.0629202	0.523829	0.413251	0.492944	0.0516431	0.219545
11160	-11115.28	-11121.86	6.586028	0.390659	0.0376588	0.165016	0.0002931616	-0.717526	-3.06386	-1.58035	0.158494	0.003811337	0.06046564	0.0005977697	0.01457947	0.005005155	0.0629202	0.523829	0.413251	0.487958	0.046707	0.205903
11161	-11111.09	-11117.98	6.896798	0.390472	0.0378445	0.175468	0.0001059909	-0.717526	-3.05393	-1.51776	0.158494	0.003316756	0.06046564	0.0003728157	0.01457947	0.00475547	0.0529062	0.599613	0.347481	0.487958	0.0471731	0.219202
11162	-11111.46	-11118.62	7.156032	0.394039	0.0356543	0.187599	0.0001059909	-0.708432	-3.11372	-1.45087	0.158494	0.002476595	0.06046564	0.0002547891	0.01287009	0.005352981	0.0529062	0.599613	0.347481	0.492416	0.0444354	0.234366
11163	-11114.06	-11121.27	7.210056	0.365415	0.0364606	0.172974	0.0001059909	-0.783868	-3.09129	-1.53209	0.158494	0.002476595	0.06046564	0.0002981478	0.01287009	0.005352981	0.0651878	0.399227	0.535585	0.456636	0.0454432	0.216084
11164	-11111.02	-11118.04	7.01398	0.411666	0.0377874	0.174388	8.531329e-05	-0.664606	-3.0549	-1.52382	0.158494	0.003935216	0.06046564	0.0002246768	0.01287009	0.005352981	0.0820094	0.2442	0.673791	0.514476	0.0471276	0.217879
11165	-11111.56	-11118.84	7.278822	0.412545	0.042603	0.180924	0.0003232025	-0.663051	-2.9403	-1.48832	0.158494	0.003567377	0.05995526	0.0001994234	0.01287009	0.004381183	0.0820094	0.2442	0.673791	0.515277	0.0528497	0.225751
11166	-11114.84	-11122.21	7.37502	0.428534	0.0428027	0.178896	7.970274e-05	-0.624428	-2.92987	-1.49825	0.158494	0.004587497	0.05995526	0.0001514653	0.01023853	0.004381183	0.0820094	0.2442	0.673791	0.535568	0.0534038	0.22352
11167	-11112.66	-11120.05	7.387907	0.399599	0.0408036	0.193215	7.970274e-05	-0.69435	-2.9778	-1.42122	0.1618598	0.004826716	0.05995526	0.000168568	0.01129548	0.00327563	0.0820094	0.2442	0.673791	0.499399	0.0509049	0.24142
11168	-11114.41	-11121.49	7.077824	0.415336	0.0434708	0.193215	7.970274e-05	-0.655715	-2.91436	-1.42122	0.1618598	0.004826716	0.05812676	0.000168568	0.01355246	0.005149608	0.0820094	0.2442	0.673791	0.519071	0.0542389	0.24142
11169	-11117.19	-11124.22	7.028457	0.396492	0.0416068	0.216101	7.970274e-05	-0.702157	-2.95827	-1.30924	0.1726499	0.003329559	0.05812676	0.000257734	0.011134	0.005599452	0.0820094	0.2442	0.673791	0.495516	0.0519089	0.270026
11170	-11116.71	-11123.43	6.719714	0.406104	0.041763	0.203158	0.0002359195	-0.678583	-2.95827	-1.37179	0.1726499	0.003560243	0.05812676	0.0003257667	0.01461029	0.005947508	0.0820094	0.2442	0.673791	0.507335	0.0519089	0.253652
11171	-11115.77	-11122.46	6.684527	0.405909	0.0383853	0.198424	4.046174e-05	-0.678583	-3.03799	-1.39441	0.1726499	0.003560243	0.05812676	0.0002893553	0.01461029	0.006691024	0.0820094	0.2442	0.673791	0.507335	0.047931	0.247979
11172	-11112.36	-11119.31	6.955647	0.390302	0.0359147	0.172815	4.046174e-05	-0.717793	-3.10459	-1.53263	0.1546727	0.003013849	0.05812676	0.0002649493	0.01404356	0.006942758	0.0820094	0.2442	0.673791	0.487828	0.0448428	0.215968
11173	-11110.28	-11117.33	7.043664	0.405664	0.0390757	0.18176	4.046174e-05	-0.679186	-3.02015	-1.48215	0.1639028	0.00300148	0.0608795	0.0003046118	0.008950856	0.006942758	0.237803	0.202756	0.559441	0.507029	0.048794	0.22715
11174	-11111.02	-11117.67	6.64656	0.405828	0.0385953	0.181924	0.0002042644	-0.679186	-3.03679	-1.48215	0.1639028	0.003299225	0.0608795	0.000550328	0.0110021	0.006139066	0.243988	0.20803	0.547982	0.507029	0.0479888	0.22715
11175	-11112.84	-11119.71	6.864262	0.379429	0.0358003	0.177256	0.0002042644	-0.746482	-3.11238	-1.50817	0.1639028	0.002584728	0.0608795	0.0004206329	0.01270012	0.006139066	0.240776	0.218455	0.540769	0.474031	0.0444951	0.221314
11176	-11112.49	-11119.26	6.7732	0.403382	0.0390004	0.162855	0.0002042644	-0.685235	-3.02629	-1.59301	0.1639028	0.002584728	0.0608795	0.0006544267	0.01053856	0.006079142	0.240776	0.218455	0.540769	0.503972	0.0484951	0.203313
11177	-11112.53	-11119.33	6.798065	0.41832	0.0425946	0.176135	0.0002042644	-0.648853	-2.93769	-1.51452	0.1639028	0.002584728	0.0608795	0.0005957725	0.01053856	0.006079142	0.240776	0.218455	0.540769	0.522645	0.0529879	0.219913
11178	-11112.64	-11119.62	6.98213	0.407476	0.0423637	0.175188	0.0002042644	-0.675131	-2.94315	-1.51992	0.1639028	0.002513349	0.05727321	0.0006360805	0.008761173	0.005546843	0.240776	0.218455	0.540769	0.50909	0.0526993	0.218729
11179	-11113.51	-11120.18	6.667463	0.376619	0.0417842	0.17608	0.0002042644	-0.753919	-2.95699	-1.51483	0.1639028	0.002483657	0.05727321	0.001020379	0.01009398	0.006554946	0.174159	0.434689	0.391151	0.470519	0.0519749	0.219845
11180	-11112.25	-11118.9	6.649066	0.398826	0.0401207	0.182704	0.0002042644	-0.696599	-2.99782	-1.47786	0.1639028	0.001785174	0.05727321	0.0009567501	0.01263072	0.006554946	0.174159	0.434689	0.391151	0.498277	0.0498956	0.228125
11181	-11110.97	-11117.76	6.796952	0.398826	0.0408199	0.185106	0.0002042644	-0.696599	-2.98046	-1.46479	0.1639028	0.001785174	0.05727321	0.001049997	0.01263072	0.004494592	0.174159	0.434689	0.391151	0.498277	0.0507695	0.231127
11182	-11113.58	-11120.03	6.458148	0.398826	0.0413139	0.197644	0.0002042644	-0.696599	-2.96837	-1.39918	0.1639028	0.001875726	0.05727321	0.001857706	0.01263072	0.004494592	0.174159	0.434689	0.391151	0.498277	0.0513871	0.2468
11183	-11112.68	-11119.18	6.500619	0.422508	0.0391919	0.182703	2.194767e-05	-0.638455	-3.0167	-1.47687	0.1639028	0.001875726	0.05727321	0.001503208	0.01263072	0.004611901	0.389072	0.321568	0.28936	0.528108	0.0489624	0.228351
11184	-11111.85	-11118.48	6.631431	0.397825	0.0431629	0.19467	2.194767e-05	-0.698654	-2.92014	-1.41342	0.1639028	0.001748437	0.05727321	0.001481395	0.01263072	0.004611901	0.368096	0.332609	0.299295	0.497254	0.0539261	0.243309
11185	-11115.64	-11122.26	6.622964	0.388362	0.0464505	0.203713	2.194767e-05	-0.722729	-2.8467	-1.36801	0.1639028	0.001748437	0.05727321	0.001743548	0.01263072	0.004300185	0.465809	0.281176	0.253014	0.485426	0.0580357	0.254613
11186	-11115.65	-11122.78	7.137921	0.388362	0.0488176	0.185797	2.194767e-05	-0.722729	-2.79697	-1.46007	0.1615065	0.001187161	0.05727321	0.001555568	0.01263072	0.003007909	0.465809	0.281176	0.253014	0.485426	0.0609945	0.232219
11187	-11112.04	-11118.47	6.43623	0.388362	0.0416054	0.185797	2.194767e-05	-0.722729	-2.95691	-1.46007	0.1615065	0.00233161	0.05727321	0.001686147	0.01475523	0.004137292	0.174237	0.0547413	0.771021	0.485426	0.0519793	0.232219
11188	-11110.71	-11117.36	6.657439	0.403709	0.0405281	0.179154	7.023847e-05	-0.684091	-2.98435	-1.49676	0.1615065	0.002083232	0.05727321	0.001448329	0.01151752	0.004137292	0.158061	0.126734	0.715205	0.504548	0.0505723	0.223855
11189	-11118.38	-11124.8	6.41772	0.398408	0.0417265	0.205236	0.0006358077	-0.698731	-2.96883	-1.36356	0.1615065	0.00167537	0.05355761	0.001710693	0.01654771	0.004747132	0.158061	0.126734	0.715205	0.497216	0.0513633	0.25575
11190	-11117.81	-11124.83	7.022168	0.404902	0.0436928	0.193998	0.001112204	-0.683718	-2.93321	-1.42251	0.1615065	0.002010247	0.05355761	0.0007203462	0.01125641	0.004491172	0.413156	0.33127	0.255574	0.504737	0.0532257	0.241108
11191	-11113.32	-11119.96	6.636163	0.397538	0.0429222	0.196151	0.0003416464	-0.700182	-2.93321	-1.40747	0.1615065	0.002100033	0.05793352	0.001394572	0.01125641	0.004491172	0.413156	0.33127	0.255574	0.496495	0.0532257	0.244761
11192	-11113.7	-11120.3	6.597679	0.395153	0.0429348	0.171882	0.0003542406	-0.706235	-2.93321	-1.53987	0.1615065	0.002194177	0.05793352	0.001394572	0.01125641	0.005361205	0.16234	0.737238	0.100422	0.493499	0.0532257	0.214409
11193	-11115.14	-11121.97	6.827375	0.395153	0.0441792	0.171882	0.0003542406	-0.706235	-2.90441	-1.53987	0.1608373	0.001426433	0.05793352	0.001394572	0.009230564	0.006611359	0.16234	0.737238	0.100422	0.493499	0.0547812	0.214409
11194	-11117.33	-11124.01	6.673555	0.386074	0.0413306	0.17996	0.0007716845	-0.730583	-2.98186	-1.49617	0.1608373	0.001426433	0.05392768	0.001372714	0.01461828	0.005725153	0.16234	0.737238	0.100422	0.481628	0.0506987	0.223985
11195	-11114.92	-11121.77	6.857443	0.382796	0.0368811	0.18735	0.0004520942	-0.738291	-3.08925	-1.45405	0.1608373	0.001308687	0.05737263	0.001160168	0.01047105	0.005725153	0.16234	0.737238	0.100422	0.47793	0.0455363	0.233622
11196	-11115.46	-11122.21	6.744843	0.385746	0.0369459	0.195458	0.000516874	-0.730773	-3.08925	-1.41191	0.1527684	0.001932107	0.05737263	0.001160168	0.008632678	0.005944681	0.224796	0.636148	0.139056	0.481536	0.0455363	0.243677
11197	-11117.25	-11124.17	6.924345	0.378659	0.03711	0.196713	0.0008333967	-0.750178	-3.09344	-1.40711	0.1527684	0.001926144	0.05737263	0.001160168	0.01120554	0.003300831	0.239144	0.612924	0.147932	0.472283	0.0453458	0.244849
11198	-11116.03	-11123	6.972526	0.378267	0.0426267	0.202688	0.0004407018	-0.750178	-2.94252	-1.37512	0.1527684	0.001879195	0.04897191	0.001495768	0.01120554	0.003300831	0.239144	0.612924	0.147932	0.472283	0.0527325	0.25281
11199	-11111.44	-11118.34	6.895109	0.37802	0.0423799	0.188498	0.0001939475	-0.750178	-2.94252	-1.44655	0.1476138	0.001946263	0.0511376	0.001432588	0.01414723	0.003300831	0.239144	0.612924	0.147932	0.472283	0.0527325	0.23538
11200	-11111.76	-11118.78	7.021209	0.38255	0.0407116	0.193113	0.0002143209	-0.738313	-2.98338	-1.42245	0.1476138	0.001946263	0.0511376	0.001378547	0.01551184	0.002204905	0.239144	0.612924	0.147932	0.47792	0.0506216	0.241123
11201	-11113.33	-11120.91	7.578575	0.378804	0.0469745	0.179822	0.0002359179	-0.748215	-2.84004	-1.49396	0.1424574	0.002567952	0.0511376	0.0008870431	0.01551184	0.001145495	0.101431	0.259966	0.638604	0.473211	0.0584232	0.224482
11202	-11115.48	-11122.75	7.266861	0.401985	0.0469745	0.196576	0.0002359179	-0.688783	-2.84004	-1.40476	0.1601101	0.002567952	0.0511376	0.0008870431	0.01745693	0.00130633	0.101431	0.259966	0.638604	0.502187	0.0584232	0.245425
11203	-11116.52	-11124.14	7.623208	0.405207	0.0487221	0.185499	0.0002359179	-0.680796	-2.80333	-1.46284	0.1601101	0.002171722	0.0511376	0.0005575851	0.01745693	0.00130633	0.101431	0.259966	0.638604	0.506214	0.0606078	0.231578
11204	-11115.06	-11122.72	7.658483	0.398247	0.0472585	0.185499	0.0002359179	-0.698131	-2.83398	-1.46284	0.1601101	0.002171722	0.0511376	0.0005239146	0.01745693	0.00130633	0.101431	0.259966	0.638604	0.497514	0.0587783	0.231578
11205	-11114.48	-11121.66	7.17696	0.393967	0.038918	0.18733	0.0003584767	-0.709254	-3.03241	-1.45366	0.1601101	0.003124548	0.0511376	0.0006391393	0.01745693	0.001581851	0.638714	0.104524	0.256762	0.492011	0.0481994	0.233714
11206	-11111.75	-11119.02	7.265701	0.39847	0.0361386	0.187003	3.107175e-05	-0.697059	-3.09811	-1.45366	0.1528916	0.003486828	0.0511376	0.0005268987	0.01580559	0.001517431	0.377982	0.0747418	0.547276	0.498048	0.0451345	0.233714
11207	-11113.2	-11120.35	7.146993	0.4076	0.0390417	0.187003	3.107175e-05	-0.674402	-3.02078	-1.45366	0.1528916	0.004084959	0.0511376	0.0005511546	0.01580559	0.001650244	0.161978	0.603496	0.234526	0.509461	0.0487632	0.233714
11208	-11110.91	-11118.16	7.24661	0.399784	0.0426631	0.190484	0.0001763048	-0.694127	-2.93542	-1.43597	0.1528916	0.00302202	0.0511376	0.0005511546	0.01580559	0.002071109	0.367134	0.101296	0.53157	0.49951	0.0531084	0.237884
11209	-11111.36	-11119.08	7.718857	0.397202	0.0385367	0.171942	0.0001763048	-0.700611	-3.03759	-1.53848	0.1528916	0.002831893	0.0511376	0.0005282001	0.01580559	0.0008935564	0.352432	0.137286	0.510282	0.496282	0.0479505	0.214707
11210	-11112.62	-11120.29	7.666737	0.377302	0.0400658	0.169114	0.0001763048	-0.752033	-2.9985	-1.55508	0.1528916	0.002748166	0.0511376	0.0008636699	0.0181609	0.0006420175	0.52566	0.100561	0.373778	0.471407	0.0498619	0.211173
11211	-11111.36	-11119.41	8.044241	0.377302	0.0393514	0.184214	0.0001763048	-0.752033	-3.01657	-1.46947	0.1528916	0.002005959	0.05247995	0.000652443	0.01683147	0.0005200146	0.561061	0.0399883	0.398951	0.471407	0.0489689	0.230047
11212	-11111.76	-11119.51	7.758463	0.377619	0.0400135	0.17764	0.0001763048	-0.751194	-2.99981	-1.50585	0.1528916	0.001655341	0.05247995	0.001421638	0.01683147	0.0005404139	0.561061	0.0399883	0.398951	0.471803	0.0497965	0.221829
11213	-11112.72	-11120.62	7.901803	0.370639	0.0385081	0.183578	0.0001763048	-0.76986	-3.03833	-1.47294	0.1528916	0.001655341	0.05247995	0.001421638	0.018466	0.0003536308	0.561061	0.0399883	0.398951	0.463078	0.0479148	0.229252
11214	-11112.53	-11120	7.468742	0.376209	0.0404559	0.18088	0.0001763048	-0.754935	-2.98877	-1.48775	0.1528916	0.002423543	0.05247995	0.001370575	0.018466	0.0006219779	0.561061	0.0399883	0.398951	0.470041	0.0503495	0.22588
11215	-11113.14	-11120.7	7.558388	0.368498	0.0399756	0.18277	0.0001870568	-0.775684	-3.00103	-1.47741	0.1528916	0.002423543	0.05247995	0.001084275	0.01433581	0.0008683465	0.856818	0.0610677	0.0821146	0.460389	0.0497357	0.228228
11216	-11113.32	-11120.2	6.88078	0.404813	0.0372975	0.18277	0.0001870568	-0.681648	-3.07071	-1.47741	0.1528916	0.002941535	0.05247995	0.001159037	0.01433581	0.001947585	0.856818	0.0610677	0.0821146	0.505783	0.0463881	0.228228
11217	-11111.55	-11118.77	7.219359	0.399712	0.0407937	0.177829	0.0001870568	-0.694336	-2.98068	-1.50484	0.1522481	0.001869752	0.05247995	0.001102283	0.01433581	0.001947585	0.859189	0.0584694	0.0823418	0.499406	0.0507583	0.222052
11218	-11111.12	-11118.2	7.082526	0.385866	0.0418442	0.188848	0.0001870568	-0.729607	-2.95514	-1.44466	0.1522481	0.001869752	0.05247995	0.001206299	0.0148497	0.002354737	0.859189	0.0584694	0.0823418	0.482098	0.0520715	0.235827
11219	-11113.1	-11120.16	7.057549	0.377553	0.0432513	0.170389	0.0001870568	-0.751397	-2.92192	-1.54762	0.1522481	0.002843126	0.05247995	0.0008102891	0.01671415	0.002570088	0.859189	0.0584694	0.0823418	0.471707	0.0538303	0.212753
11220	-11113.3	-11120.59	7.291049	0.377553	0.0449783	0.187226	0.0001870568	-0.751397	-2.8826	-1.4533	0.1569386	0.002843126	0.05247995	0.0007411453	0.01671415	0.001614744	0.846822	0.0720215	0.0811566	0.471707	0.055989	0.233799
11221	-11113.23	-11120.12	6.89768	0.395304	0.0446805	0.180802	0.0001589256	-0.705359	-2.88864	-1.48809	0.1569386	0.002843126	0.05247995	0.0009968159	0.01671415	0.00246026	0.569388	0.376044	0.0545683	0.493931	0.055652	0.225804
11222	-11119.71	-11126.7	6.996766	0.395676	0.0428307	0.176474	0.0005314419	-0.705359	-2.93984	-1.51445	0.1569386	0.003074728	0.05967416	0.001458784	0.01095101	0.001654697	0.569388	0.376044	0.0545683	0.493931	0.052874	0.219929
11223	-11115.41	-11122.23	6.820156	0.393481	0.0410305	0.174644	0.0002373117	-0.710183	-2.9761	-1.52322	0.1569386	0.003074728	0.05967416	0.001496088	0.01475394	0.001654697	0.0785956	0.747372	0.174033	0.491554	0.0509915	0.218008
11224	-11112.48	-11119.31	6.82832	0.393481	0.036724	0.181709	0.0002373117	-0.710183	-3.08766	-1.48351	0.1569386	0.002358768	0.05967416	0.001224669	0.01262337	0.002547165	0.0785956	0.747372	0.174033	0.491554	0.0456084	0.22684
11225	-11112.99	-11119.36	6.363497	0.395083	0.0369626	0.181709	0.0002373117	-0.706118	-3.08115	-1.48351	0.1569386	0.002643895	0.05967416	0.001221036	0.01262337	0.00573514	0.0785956	0.747372	0.174033	0.493557	0.0459066	0.22684
11226	-11111.39	-11118.22	6.831837	0.399248	0.0405504	0.176284	0.0002373117	-0.695624	-2.98793	-1.51386	0.1569386	0.002342354	0.05586398	0.0006594729	0.01262337	0.00573514	0.248795	0.609319	0.141886	0.498763	0.0503914	0.220059
11227	-11110.75	-11117.85	7.09585	0.396433	0.041525	0.179306	0.0003383046	-0.702958	-2.9665	-1.49741	0.1548551	0.002342354	0.05586398	0.0006342269	0.01262337	0.003683952	0.410041	0.254518	0.335441	0.495119	0.0514834	0.223709
11228	-11111.4	-11118.41	7.007597	0.396427	0.0422417	0.1793	0.0003324233	-0.702958	-2.9491	-1.49741	0.1548551	0.002342354	0.05586398	0.0005269862	0.01262337	0.005378932	0.410041	0.254518	0.335441	0.495119	0.0523866	0.223709
11229	-11112.32	-11119.62	7.300981	0.396427	0.0437248	0.187038	0.0003324233	-0.702958	-2.91433	-1.45508	0.1543405	0.002145645	0.05586398	0.0005269862	0.01350802	0.003063159	0.50162	0.311363	0.187017	0.495119	0.0542405	0.233382
11230	-11110.41	-11117.63	7.219749	0.386426	0.0423667	0.186385	0.0003324233	-0.728531	-2.94613	-1.45858	0.1543405	0.002557597	0.05572384	0.00045635	0.01350802	0.003573454	0.247363	0.095889	0.656748	0.482618	0.0525428	0.232565
11231	-11110.97	-11118.18	7.208685	0.386426	0.0391706	0.179478	0.0003324233	-0.728531	-3.02521	-1.49641	0.1621204	0.002893159	0.05572384	0.0005151203	0.01323015	0.002593616	0.247363	0.095889	0.656748	0.482618	0.0485478	0.223932
11232	-11112.93	-11120.09	7.155421	0.393133	0.0407668	0.169455	0.0005566138	-0.711881	-2.99049	-1.55532	0.1621204	0.002893159	0.05572384	0.0006090272	0.01581024	0.002161761	0.247363	0.095889	0.656748	0.490721	0.0502628	0.211123
11233	-11113.37	-11120.33	6.956226	0.396438	0.0407668	0.198842	0.0005566138	-0.703497	-2.99049	-1.39491	0.1621204	0.002893159	0.05992176	0.0007467657	0.01581024	0.002025374	0.338077	0.0843317	0.577591	0.494852	0.0502628	0.247856
11234	-11116.33	-11123.23	6.89955	0.396438	0.0364685	0.21154	0.0005566138	-0.703497	-3.10354	-1.33283	0.1621204	0.00351758	0.05992176	0.0005535926	0.01581024	0.002025374	0.160588	0.106944	0.732467	0.494852	0.0448898	0.263729
11235	-11112.33	-11119.52	7.194461	0.396549	0.0392776	0.185648	0.00066704	-0.703497	-3.03109	-1.46436	0.1621204	0.002276594	0.05992176	0.0005535926	0.01410698	0.002485981	0.160588	0.106944	0.732467	0.494852	0.0482632	0.231226
11236	-11112.59	-11119.76	7.16577	0.402294	0.0403229	0.192386	0.00066704	-0.689088	-3.00437	-1.42858	0.1621204	0.003176772	0.05992176	0.0004247632	0.01346816	0.002485981	0.22828	0.152024	0.619696	0.502034	0.0495699	0.239649
11237	-11112.48	-11119.73	7.248051	0.411705	0.0383146	0.181742	0.0006398936	-0.66586	-3.05562	-1.48555	0.1683017	0.003362042	0.05992176	0.0002583766	0.01346816	0.002945561	0.22828	0.152024	0.619696	0.513831	0.0470934	0.226378
11238	-11111.9	-11119.22	7.324077	0.406706	0.0384625	0.182423	0.0006398936	-0.678095	-3.0517	-1.4818	0.162674	0.003362042	0.05992176	0.0002114115	0.01495789	0.002986413	0.251508	0.147448	0.601044	0.507583	0.0472783	0.227229
11239	-11111.98	-11119.6	7.619591	0.414362	0.0390085	0.182423	0.0006398936	-0.659417	-3.03737	-1.4818	0.162674	0.003250718	0.05992176	0.0001363507	0.01449025	0.002682183	0.251508	0.147448	0.601044	0.517153	0.0479607	0.227229
11240	-11112.14	-11119.72	7.581069	0.390001	0.0457292	0.190788	0.0001449351	-0.718834	-2.86505	-1.43421	0.162674	0.003250718	0.05497663	0.0001534334	0.01268866	0.004264894	0.251508	0.147448	0.601044	0.48732	0.0569804	0.238304
11241	-11111.36	-11118.74	7.376817	0.390001	0.036824	0.178356	0.0001449351	-0.718834	-3.08241	-1.50164	0.162674	0.003250718	0.05497663	0.0001603545	0.01443271	0.004465863	0.291778	0.208676	0.499546	0.48732	0.0458488	0.222764
11242	-11111.49	-11119	7.50532	0.390001	0.037319	0.195099	0.0001449351	-0.718834	-3.069	-1.41185	0.162674	0.002952059	0.05497663	0.0001578979	0.01303163	0.00398658	0.316589	0.141385	0.542025	0.48732	0.0464676	0.243693
11243	-11111.54	-11119.12	7.575434	0.390001	0.0361903	0.195099	0.0001449351	-0.718834	-3.09983	-1.41185	0.162674	0.002952059	0.05927045	0.0001261172	0.01253079	0.00398658	0.815726	0.0381231	0.146151	0.48732	0.0450567	0.243693
11244	-11111.9	-11119.25	7.353356	0.390001	0.0405887	0.196138	0.0001449351	-0.718834	-2.9847	-1.40653	0.162674	0.002952059	0.05927045	0.0002029293	0.01018271	0.005477407	0.815726	0.0381231	0.146151	0.48732	0.0505547	0.244992
11245	-11111.72	-11119.01	7.297578	0.410495	0.0394661	0.196138	0.0001449351	-0.667601	-3.01285	-1.40653	0.162674	0.003742463	0.05927045	0.0002328151	0.01441327	0.002566307	0.815726	0.0381231	0.146151	0.512937	0.0491514	0.244992
11246	-11111.76	-11119.25	7.490811	0.410495	0.0360008	0.189796	0.0001449351	-0.667601	-3.1051	-1.43942	0.162674	0.003275684	0.06076505	0.0002396578	0.01610323	0.001548588	0.815726	0.0381231	0.146151	0.512937	0.0448198	0.237064
11247	-11115.75	-11123.08	7.329925	0.412968	0.0340362	0.19913	0.0004839202	-0.662414	-3.17151	-1.39309	0.162674	0.003275684	0.06076505	0.0002561928	0.01610323	0.001708939	0.815726	0.0381231	0.146151	0.515605	0.0419404	0.248308
11248	-11115.14	-11122.35	7.211862	0.412968	0.0340389	0.183419	0.0004839202	-0.662414	-3.17143	-1.47548	0.1682574	0.003184835	0.06076505	0.0004145196	0.01699721	0.001358544	0.815726	0.0381231	0.146151	0.515605	0.0419437	0.228669
11249	-11112.87	-11120.49	7.622033	0.403595	0.0347394	0.183419	0.0004839202	-0.685399	-3.15076	-1.47548	0.1682574	0.003184835	0.06076505	0.0001774381	0.01782083	0.001441099	0.0728464	0.0188832	0.90827	0.503889	0.0428194	0.228669
11250	-11112.43	-11120.24	7.811791	0.404312	0.038834	0.17561	0.0004839202	-0.683621	-3.03785	-1.5191	0.1682574	0.003756091	0.06076505	0.0002325816	0.01366229	0.001014246	0.0728464	0.0188832	0.90827	0.504786	0.0479376	0.218908
11251	-11114.43	-11121.96	7.531947	0.403989	0.0376125	0.187335	0.0004839202	-0.684423	-3.07022	-1.4543	0.1656104	0.002802041	0.06162674	0.0002412898	0.02063845	0.001358521	0.25294	0.0152153	0.731845	0.504381	0.0464107	0.233564
11252	-11118.5	-11125.82	7.315174	0.403989	0.0367361	0.169137	0.0004839202	-0.684423	-3.09411	-1.55677	0.1790389	0.002802041	0.06162674	0.0004362239	0.02154011	0.001067369	0.25294	0.0152153	0.731845	0.504381	0.0453153	0.210816
11253	-11117.82	-11125.31	7.488259	0.394093	0.033529	0.166808	0.0004839202	-0.709254	-3.18674	-1.57067	0.1790389	0.003425666	0.06162674	0.0003220988	0.01536112	0.001110896	0.25294	0.0152153	0.731845	0.492011	0.0413063	0.207905
11254	-11117.62	-11125.34	7.726864	0.400076	0.0370508	0.158373	0.00052992	-0.694281	-3.08673	-1.62301	0.1727664	0.004507449	0.06162674	0.0001851837	0.01536112	0.001110896	0.432879	0.188266	0.378855	0.499433	0.0456511	0.197304
11255	-11111.3	-11119.49	8.188941	0.39872	0.0390829	0.176998	0.0002749141	-0.697041	-3.02599	-1.51003	0.1727664	0.003633419	0.06162674	6.769788e-05	0.01303413	0.001748971	0.372915	0.162187	0.464898	0.498057	0.04851	0.220904
11256	-11112.96	-11120.6	7.638787	0.39872	0.0340306	0.18446	0.0002749141	-0.697041	-3.16546	-1.46867	0.1727664	0.00314486	0.06162674	8.592038e-05	0.01267761	0.003904713	0.652105	0.0899782	0.257917	0.498057	0.0421947	0.230231
11257	-11110.47	-11118.04	7.560807	0.401483	0.0397451	0.179074	0.0002749141	-0.690131	-3.00907	-1.49835	0.1652719	0.00314486	0.06162674	0.0001314472	0.01284131	0.003904713	0.59671	0.167284	0.236007	0.50151	0.0493377	0.223499
11258	-11114.05	-11121.13	7.086546	0.41793	0.0381992	0.166832	0.0002749141	-0.649956	-3.04902	-1.56927	0.1652719	0.00401391	0.06162674	0.0001842133	0.009792898	0.00686622	0.59671	0.167284	0.236007	0.522068	0.0474054	0.208197
11259	-11115.26	-11122.58	7.322879	0.427771	0.0368216	0.173224	1.056176e-05	-0.626049	-3.07881	-1.53009	0.1652719	0.002954107	0.06051555	9.273293e-05	0.01471461	0.00686622	0.59671	0.167284	0.236007	0.5347	0.0460138	0.216516
11260	-11112.67	-11120.23	7.562459	0.382957	0.0380751	0.192607	0.0002140091	-0.737247	-3.05069	-1.42507	0.1652719	0.002954107	0.06051555	0.0001081819	0.01007985	0.00637434	0.59671	0.167284	0.236007	0.478429	0.0473263	0.240491
11261	-11112.97	-11120.27	7.307514	0.406647	0.0432484	0.19083	0.0002140091	-0.677192	-2.92261	-1.43435	0.1652719	0.002954107	0.06051555	0.0001668608	0.01295337	0.005522112	0.337812	0.528579	0.133609	0.508042	0.053793	0.23827
11262	-11115.48	-11122.74	7.263577	0.406159	0.0401687	0.19083	0.0002140091	-0.678394	-2.99686	-1.43435	0.1652719	0.004959566	0.06051555	0.0001561475	0.008331609	0.005522112	0.337812	0.528579	0.133609	0.507431	0.0499434	0.23827
11263	-11111.52	-11119.1	7.579727	0.396946	0.0435684	0.182658	2.981245e-05	-0.700886	-2.91096	-1.47716	0.1652719	0.002635218	0.06051555	0.0001521349	0.0103555	0.005522112	0.418824	0.247814	0.333361	0.496146	0.0544232	0.228285
11264	-11112.75	-11120.45	7.707388	0.396946	0.044359	0.176605	2.981245e-05	-0.700886	-2.89297	-1.51087	0.1652719	0.002635218	0.06051555	0.0001068769	0.0103555	0.006403849	0.242644	0.564225	0.193131	0.496146	0.0554115	0.220718
